patent_id,patent_chembl_id,compound_chembl_id,canonical_smiles
US-9216988-B2,CHEMBL3886436,CHEMBL3940937,CC(C)CN(Cc1ccc(N2CCC(CO)CC2)cc1)S(=O)(=O)Cc1ccccc1
US-9216988-B2,CHEMBL3886436,CHEMBL3317831,CC(C)CN(Cc1ccc(N2CCC(C(N)=O)CC2)cc1)S(=O)(=O)Cc1ccccc1
US-9216988-B2,CHEMBL3886436,CHEMBL3973818,CC(C)CN(Cc1ccc(N2CCC(N(C)C)CC2)cc1)S(=O)(=O)Cc1ccccc1
US-9216988-B2,CHEMBL3886436,CHEMBL3317830,CC(C)CN(Cc1ccc(N2CCC(C#N)CC2)cc1)S(=O)(=O)Cc1ccccc1
US-9216988-B2,CHEMBL3886436,CHEMBL3581552,CC(=O)N1CCN(c2ccc(CN(C3CCC3)S(=O)(=O)c3ccc(OC(F)(F)F)cc3)c(F)c2)CC1
US-9216988-B2,CHEMBL3886436,CHEMBL3916357,CC(=O)N1CCN(c2ccc(CN(C3CCC3)S(=O)(=O)c3cccc(C(C)(C)C)c3)c(F)c2)CC1
US-9216988-B2,CHEMBL3886436,CHEMBL3944285,CC(=O)N1CCN(c2ccc(CN(C3CCC3)S(=O)(=O)c3cccc(Cl)c3Cl)c(F)c2)CC1
US-9216988-B2,CHEMBL3886436,CHEMBL3952124,CC(=O)N1CCN(c2ccc(CN(C3CCC3)S(=O)(=O)c3ccc(C(C)C)cc3)c(F)c2)CC1
US-9216988-B2,CHEMBL3886436,CHEMBL3581546,COc1cccc(S(=O)(=O)N(Cc2ccc(N3CCN(C(C)=O)CC3)cc2F)C2CCC2)c1
US-9216988-B2,CHEMBL3886436,CHEMBL3963608,CC(C)CN(Cc1ccc(N2CC[C@H](C(N)=O)C2)cc1)S(=O)(=O)Cc1ccccc1
US-9216988-B2,CHEMBL3886436,CHEMBL3317825,CC(C)CN(Cc1ccc(N2CCS(=O)(=O)CC2)cc1)S(=O)(=O)Cc1ccccc1
US-9216988-B2,CHEMBL3886436,CHEMBL3317834,COC(=O)N1CCN(c2ccc(CN(CC(C)C)S(=O)(=O)Cc3ccccc3)cc2)CC1
US-9216988-B2,CHEMBL3886436,CHEMBL3317835,CC(=O)NC1CCN(c2ccc(CN(CC(C)C)S(=O)(=O)Cc3ccccc3)cc2)CC1
US-9216988-B2,CHEMBL3886436,CHEMBL3581538,CC(=O)N1CCN(c2ccc(CN(C3CCC3)S(=O)(=O)c3ccccc3Cl)c(F)c2)CC1
US-9216988-B2,CHEMBL3886436,CHEMBL3581534,CC(=O)N1CCN(c2ccc(CN(C3CCC3)S(=O)(=O)c3cccc(F)c3)c(F)c2)CC1
US-9216988-B2,CHEMBL3886436,CHEMBL3925620,CC(=O)N1CCN(c2ccc(CN(C3CCC3)S(=O)(=O)c3ccccc3C)c(F)c2)CC1
US-9216988-B2,CHEMBL3886436,CHEMBL3581532,CC(=O)N1CCN(c2ccc(CN(C3CCC3)S(=O)(=O)c3ccccc3F)c(F)c2)CC1
US-9216988-B2,CHEMBL3886436,CHEMBL3581550,CC(=O)N1CCN(c2ccc(CN(C3CCC3)S(=O)(=O)c3ccc(Cl)cc3Cl)c(F)c2)CC1
US-9216988-B2,CHEMBL3886436,CHEMBL3920006,CC(C)CN(Cc1ccc(N2CC[C@H](N(C)C)C2)cc1)S(=O)(=O)Cc1ccccc1
US-9216988-B2,CHEMBL3886436,CHEMBL3904033,CC(C)CN(Cc1ccc(N2CCN(S(=O)(=O)N(C)C)CC2)cc1)S(=O)(=O)Cc1ccccc1
US-9216988-B2,CHEMBL3886436,CHEMBL3925502,CC(C)CN(Cc1ccc(N2CCN(C(=O)C3CC3)CC2)cc1)S(=O)(=O)Cc1ccccc1
US-9216988-B2,CHEMBL3886436,CHEMBL3943413,CC(C)CN(Cc1ccc(N2CCN(CCO)CC2)cc1)S(=O)(=O)Cc1ccccc1
US-9216988-B2,CHEMBL3886436,CHEMBL3976127,CC(C)CN(Cc1ccc(N2CCC(N(C)C)C2)cc1)S(=O)(=O)Cc1ccccc1
US-9216988-B2,CHEMBL3886436,CHEMBL3581531,CC(=O)N1CCN(c2ccc(CN(C3CCC3)S(=O)(=O)CCc3ccccc3)c(F)c2)CC1
US-9216988-B2,CHEMBL3886436,CHEMBL3581549,COc1ccc(S(=O)(=O)N(Cc2ccc(N3CCN(C(C)=O)CC3)cc2F)C2CCC2)cc1
US-9216988-B2,CHEMBL3886436,CHEMBL3891838,CC(=O)N1CCN(c2ccc(CN(C3CCC3)S(=O)(=O)c3ccc(C)cc3)c(F)c2)CC1
US-9216988-B2,CHEMBL3886436,CHEMBL3963570,CC(=O)N1CCN(c2ccc(CN(C3CCC3)S(=O)(=O)c3ccccc3C(F)(F)F)c(F)c2)CC1
US-9216988-B2,CHEMBL3886436,CHEMBL3960982,CC(=O)N1CCN(c2ccc(CN(C3CCC3)S(=O)(=O)c3c(F)cccc3F)c(F)c2)CC1
US-9216988-B2,CHEMBL3886436,CHEMBL3317844,COCCN(Cc1ccc(N2CCN(C(C)=O)CC2)cc1)S(=O)(=O)Cc1ccccc1
US-9216988-B2,CHEMBL3886436,CHEMBL3317840,CC(=O)N1CCN(c2ccc(CN(C(C)C)S(=O)(=O)Cc3ccccc3)cc2)CC1
US-9216988-B2,CHEMBL3886436,CHEMBL3317839,CCCN(Cc1ccc(N2CCN(C(C)=O)CC2)cc1)S(=O)(=O)Cc1ccccc1
US-9216988-B2,CHEMBL3886436,CHEMBL3317842,CCN(Cc1ccc(N2CCN(C(C)=O)CC2)cc1)S(=O)(=O)Cc1ccccc1
US-9216988-B2,CHEMBL3886436,CHEMBL3317846,CC(=O)N1CCN(c2ccc(CN(C)S(=O)(=O)Cc3ccccc3)cc2)CC1
US-9216988-B2,CHEMBL3886436,CHEMBL3317843,CC(=O)N1CCN(c2ccc(CN(CC(F)(F)F)S(=O)(=O)Cc3ccccc3)cc2)CC1
US-9216988-B2,CHEMBL3886436,CHEMBL3317836,CC(=O)N1CCN(c2ccc(CN(C3CCC3)S(=O)(=O)Cc3ccccc3)cc2)CC1
US-9216988-B2,CHEMBL3886436,CHEMBL3317841,CC(=O)N1CCN(c2ccc(CN(C3CC3)S(=O)(=O)Cc3ccccc3)cc2)CC1
US-9216988-B2,CHEMBL3886436,CHEMBL3317838,CC(=O)N1CCN(c2ccc(CN(C3COC3)S(=O)(=O)Cc3ccccc3)cc2)CC1
US-9216988-B2,CHEMBL3886436,CHEMBL3930001,CC(=O)N1CCN(c2ccc3c(c2)OCCN(S(=O)(=O)Cc2ccccc2)C3)CC1
US-9216988-B2,CHEMBL3886436,CHEMBL3952288,NC(=O)N1CCC(c2ccc(CN(CC(F)(F)F)S(=O)(=O)Cc3ccccc3)c(F)c2)CC1
US-9216988-B2,CHEMBL3886436,CHEMBL3924598,CN(C)S(=O)(=O)N1CCC(c2ccc(CN(CC(F)(F)F)S(=O)(=O)Cc3ccccc3)c(F)c2)CC1
US-9216988-B2,CHEMBL3886436,CHEMBL3977068,CS(=O)(=O)N1CCC(c2ccc(CN(CC(F)(F)F)S(=O)(=O)Cc3ccccc3)c(F)c2)CC1
US-9216988-B2,CHEMBL3886436,CHEMBL3926261,CC(=O)N1CCC(c2ccc(CN(CC(F)(F)F)S(=O)(=O)Cc3ccccc3)c(F)c2)CC1
US-9216988-B2,CHEMBL3886436,CHEMBL3931590,CS(=O)(=O)NC1CCN(c2ccc(CN(CC(F)(F)F)S(=O)(=O)Cc3ccccc3)c(F)c2)CC1
US-9216988-B2,CHEMBL3886436,CHEMBL3897495,CC(=O)N1CCN(c2ccc(CN(C3CCC3)S(=O)(=O)c3ccc(F)c(F)c3)c(F)c2)CC1
US-9216988-B2,CHEMBL3886436,CHEMBL3962983,CC(=O)N1CCN(c2ccc(CN(C3CCC3)S(=O)(=O)c3ccc(C#N)cc3)c(F)c2)CC1
US-9216988-B2,CHEMBL3886436,CHEMBL3581548,CC(=O)N1CCN(c2ccc(CN(C3CCC3)S(=O)(=O)c3cccc(C#N)c3)c(F)c2)CC1
US-9216988-B2,CHEMBL3886436,CHEMBL3926728,COc1ccc(S(=O)(=O)N(Cc2ccc(N3CCN(C(C)=O)CC3)cc2F)C2CCC2)c(OC)c1
US-9216988-B2,CHEMBL3886436,CHEMBL3965280,NC(=O)C1CCN(c2ccc(CN(CC(F)(F)F)S(=O)(=O)Cc3ccccc3)c(F)c2)CC1
US-9216988-B2,CHEMBL3886436,CHEMBL3921287,CC(=O)N1CCN(c2ccc(CN(CC(C)C)S(=O)(=O)Cc3ccccc3)c(C)c2)CC1
US-9216988-B2,CHEMBL3886436,CHEMBL3949119,CC(=O)N1CCN(c2ccc(CN(CC(C)C)S(=O)(=O)Cc3ccccc3)cc2C)CC1
US-9216988-B2,CHEMBL3886436,CHEMBL3936911,CC(=O)N1CCN(c2ccc(CN(CC(C)C)S(=O)(=O)Cc3ccccc3)c(F)c2)CC1
US-9216988-B2,CHEMBL3886436,CHEMBL3903241,CC(=O)N1CCN(c2ccc(CN(CC(F)(F)F)S(=O)(=O)Cc3ccccc3)c(F)c2)CC1
US-9216988-B2,CHEMBL3886436,CHEMBL3935666,CS(=O)(=O)N1CCN(c2ccc(CN(CC(F)(F)F)S(=O)(=O)Cc3ccccc3)c(F)c2)CC1
US-9216988-B2,CHEMBL3886436,CHEMBL3965604,CN(C)S(=O)(=O)N1CCN(c2ccc(CN(CC(F)(F)F)S(=O)(=O)Cc3ccccc3)c(F)c2)CC1
US-9216988-B2,CHEMBL3886436,CHEMBL3893198,CC(=O)N1C[C@H]2C[C@@H](C1)N2c1ccc(CN(CC(F)(F)F)S(=O)(=O)Cc2ccccc2)c(F)c1
US-9216988-B2,CHEMBL3886436,CHEMBL3924732,CC(=O)N1[C@@H]2C[C@H]1CN(c1ccc(CN(CC(F)(F)F)S(=O)(=O)Cc3ccccc3)c(F)c1)C2
US-9216988-B2,CHEMBL3886436,CHEMBL3317837,CC(=O)N1CCN(c2ccc(CN(C(C)(C)C)S(=O)(=O)Cc3ccccc3)cc2)CC1
US-9216988-B2,CHEMBL3886436,CHEMBL3581544,CC(=O)N1CCN(c2ccc(CN(C3CCC3)S(=O)(=O)Cc3cc(Cl)cc(Cl)c3)c(F)c2)CC1
US-9216988-B2,CHEMBL3886436,CHEMBL3934293,CC(=O)N1CCN(c2ccc(CN(C3CCC3)S(=O)(=O)Cc3ccc(Cl)c(Cl)c3)c(F)c2)CC1
US-9216988-B2,CHEMBL3886436,CHEMBL3906313,CC(=O)N1CCN(c2ccc(CN(C3CCC3)S(=O)(=O)Cc3ccc(C(F)(F)F)cc3)c(F)c2)CC1
US-9216988-B2,CHEMBL3886436,CHEMBL3954294,CC(=O)N1CCN(c2ccc(CN(C3CCC3)S(=O)(=O)Cc3ccc(Cl)cc3Cl)c(F)c2)CC1
US-9216988-B2,CHEMBL3886436,CHEMBL3911860,CC(=O)N1CCN(c2ccc(CN(C3CCC3)S(=O)(=O)Cc3ccccc3C(F)(F)F)c(F)c2)CC1
US-9216988-B2,CHEMBL3886436,CHEMBL3581539,CC(=O)N1CCN(c2ccc(CN(C3CCC3)S(=O)(=O)Cc3ccccc3Cl)c(F)c2)CC1
US-9216988-B2,CHEMBL3886436,CHEMBL3580673,CC(=O)N1CCN(c2ccc(CN(C3CCC3)S(=O)(=O)Cc3ccc(Cl)cc3)c(F)c2)CC1
US-9216988-B2,CHEMBL3886436,CHEMBL3948593,CC(=O)N1CCN(c2ccc(CN(C3CCC3)S(=O)(=O)Cc3cc(F)ccc3F)c(F)c2)CC1
US-9216988-B2,CHEMBL3886436,CHEMBL3920788,CC(=O)N1CCN(c2ccc(CN(C3CCC3)S(=O)(=O)Cc3ccc(F)cc3F)c(F)c2)CC1
US-9216988-B2,CHEMBL3886436,CHEMBL3581541,CC(=O)N1CCN(c2ccc(CN(C3CCC3)S(=O)(=O)Cc3cccc(Cl)c3)c(F)c2)CC1
US-9216988-B2,CHEMBL3886436,CHEMBL3581535,CC(=O)N1CCN(c2ccc(CN(C3CCC3)S(=O)(=O)Cc3cccc(F)c3)c(F)c2)CC1
US-9216988-B2,CHEMBL3886436,CHEMBL3581537,CC(=O)N1CCN(c2ccc(CN(C3CCC3)S(=O)(=O)Cc3ccc(F)cc3)c(F)c2)CC1
US-9216988-B2,CHEMBL3886436,CHEMBL3581533,CC(=O)N1CCN(c2ccc(CN(C3CCC3)S(=O)(=O)Cc3ccccc3F)c(F)c2)CC1
US-9216988-B2,CHEMBL3886436,CHEMBL3986080,CC(=O)N1CCN(c2ccc(CN(C3(C)COC3)S(=O)(=O)Cc3ccccc3)cc2)CC1
US-9216988-B2,CHEMBL3886436,CHEMBL3960820,O=S1(=O)CCN(c2ccc(CN(CC(F)(F)F)S(=O)(=O)Cc3ccccc3)c(F)c2)CC1
US-9216988-B2,CHEMBL3886436,CHEMBL3897622,CC(=O)N1C[C@@H]2C[C@H]1CN2c1ccc(CN(CC(F)(F)F)S(=O)(=O)Cc2ccccc2)c(F)c1
US-9216988-B2,CHEMBL3886436,CHEMBL3581530,CC(=O)N1CCN(c2ccc(CN(C3CCC3)S(=O)(=O)Cc3ccccc3)c(F)c2)CC1
US-9216988-B2,CHEMBL3886436,CHEMBL3581543,CC(=O)N1CCN(c2ccc(CN(C3CCC3)S(=O)(=O)c3cc(Cl)cc(Cl)c3)c(F)c2)CC1
US-9216988-B2,CHEMBL3886436,CHEMBL3314035,CC(=O)N1CCN(c2ccc(CN(C3CCC3)S(=O)(=O)c3ccc(Cl)c(Cl)c3)c(F)c2)CC1
US-9216988-B2,CHEMBL3886436,CHEMBL3984806,CC(C)CN(Cc1ccc(N2CCC(O)C2)cc1)S(=O)(=O)Cc1ccccc1
US-9216988-B2,CHEMBL3886436,CHEMBL3317733,CC(C)CN(Cc1ccc(N2CCN(S(C)(=O)=O)CC2)cc1)S(=O)(=O)Cc1ccccc1
US-9216988-B2,CHEMBL3886436,CHEMBL3317833,CC(=O)N1CCN(c2ccc(CN(CC(C)C)S(=O)(=O)Cc3ccccc3)cc2)CC1
US-9216988-B2,CHEMBL3886436,CHEMBL3317829,COC1CCN(c2ccc(CN(CC(C)C)S(=O)(=O)Cc3ccccc3)cc2)CC1
US-9216988-B2,CHEMBL3886436,CHEMBL3910495,CC(C)CN(Cc1ccc(N2CCCC(O)C2)cc1)S(=O)(=O)Cc1ccccc1
US-9216988-B2,CHEMBL3886436,CHEMBL3900429,CC(=O)N1CCN(c2ccc(CN(C3CCC3)S(=O)(=O)c3cc(C)cc(C)c3)c(F)c2)CC1
US-9216988-B2,CHEMBL3886436,CHEMBL3965290,CC(=O)N1CCN(c2ccc(CN(C3CCC3)S(=O)(=O)c3cccc(C)c3)c(F)c2)CC1
US-9216988-B2,CHEMBL3886436,CHEMBL3920160,CC(=O)N1CCN(c2ccc(CN(CC(F)(F)F)S(=O)(=O)C(C)(C)c3ccccc3)c(F)c2)CC1
US-9216988-B2,CHEMBL3886436,CHEMBL3920010,CC(C)CN(Cc1ccc(N2CCC(S(C)(=O)=O)C2)cc1)S(=O)(=O)Cc1ccccc1
US-9216988-B2,CHEMBL3886436,CHEMBL3897930,CC(C)CN(Cc1ccc(N2CC(O)C2)cc1)S(=O)(=O)Cc1ccccc1
US-9216988-B2,CHEMBL3886436,CHEMBL3910176,CCOC(=O)N1CCN(c2ccc(CN(CC(C)C)S(=O)(=O)Cc3ccccc3)cc2)CC1
US-9216988-B2,CHEMBL3886436,CHEMBL3956585,CC(C)CN(Cc1ccc(N2CC(C(N)=O)C2)cc1)S(=O)(=O)Cc1ccccc1
US-9216988-B2,CHEMBL3886436,CHEMBL3970992,CC(C)CN(Cc1ccc(N2CC(C(=O)N(C)C)C2)cc1)S(=O)(=O)Cc1ccccc1
US-9216988-B2,CHEMBL3886436,CHEMBL4111463,CC(=O)N1C[C@H]2C[C@@H]1CN2c1ccc(CN(CC(F)(F)F)S(=O)(=O)Cc2ccccc2)c(F)c1
US-9216988-B2,CHEMBL3886436,CHEMBL3918508,CC(=O)N1CCN(c2ccc(CN(C3CCC3)S(=O)(=O)c3ccc(F)cc3F)c(F)c2)CC1
US-9216988-B2,CHEMBL3886436,CHEMBL3916693,CC(=O)N1CCN(c2ccc(CN(C3CCC3)S(=O)(=O)c3c(Cl)cccc3Cl)c(F)c2)CC1
US-9216988-B2,CHEMBL3886436,CHEMBL3909580,CC(=O)N1CCN(c2ccc(CN(C3CCC3)S(=O)(=O)c3cc(F)ccc3F)c(F)c2)CC1
US-9216988-B2,CHEMBL3886436,CHEMBL3581545,CC(=O)N1CCN(c2ccc(CN(C3CCC3)S(=O)(=O)c3cc(F)cc(F)c3)c(F)c2)CC1
US-9216988-B2,CHEMBL3886436,CHEMBL3581553,CC(=O)N1CCN(c2ccc(CN(C3CCC3)S(=O)(=O)c3ccc(C(F)(F)F)cc3)c(F)c2)CC1
US-9216988-B2,CHEMBL3886436,CHEMBL3939317,CC(C)CN(Cc1ccc(N2CCCOCC2)cc1)S(=O)(=O)Cc1ccccc1
US-9216988-B2,CHEMBL3886436,CHEMBL3904032,CC(C)CN(Cc1ccc(N2CCC(NS(C)(=O)=O)CC2)cc1)S(=O)(=O)Cc1ccccc1
US-9216988-B2,CHEMBL3886436,CHEMBL3971679,CC(C)CN(Cc1ccc(N2CCC(CS(C)(=O)=O)CC2)cc1)S(=O)(=O)Cc1ccccc1
US-9216988-B2,CHEMBL3886436,CHEMBL3923143,CC(C)CN(Cc1ccc(N2CCC(S(=O)(=O)N(C)C)CC2)cc1)S(=O)(=O)Cc1ccccc1
US-9216988-B2,CHEMBL3886436,CHEMBL3317847,CC(=O)N1CCN(c2ccc(CN(CC#N)S(=O)(=O)Cc3ccccc3)cc2)CC1
US-9216988-B2,CHEMBL3886436,CHEMBL3950048,CC(=O)N1CCN(c2ccc(CN(C3CCC3)S(=O)(=O)c3cccc(OC(F)F)c3)c(F)c2)CC1
US-9216988-B2,CHEMBL3886436,CHEMBL3581542,CC(=O)N1CCN(c2ccc(CN(C3CCC3)S(=O)(=O)c3ccc(Cl)cc3)c(F)c2)CC1
US-9216988-B2,CHEMBL3886436,CHEMBL3959354,CC(=O)N1CCN(c2ccc(CN(C3CCC3)S(=O)(=O)c3cccc(C(F)(F)F)c3)c(F)c2)CC1
US-9216988-B2,CHEMBL3886436,CHEMBL3957538,CC(C)CN([C@@H](C)c1ccc(N2CCN(S(=O)(=O)N(C)C)CC2)cc1)S(=O)(=O)Cc1ccccc1
US-9216988-B2,CHEMBL3886436,CHEMBL3901107,CC(C)CN([C@@H](C)c1ccc(N2CCC(C(N)=O)CC2)cc1)S(=O)(=O)Cc1ccccc1
US-9216988-B2,CHEMBL3886436,CHEMBL4109953,CC(=O)N1CCN(c2ccc([C@@H](C)N(CC(C)C)S(=O)(=O)Cc3ccccc3)cc2)CC1
US-9216988-B2,CHEMBL3886436,CHEMBL4113909,CC(C)CN([C@H](C)c1ccc(N2CCN(S(=O)(=O)N(C)C)CC2)cc1)S(=O)(=O)Cc1ccccc1
US-9216988-B2,CHEMBL3886436,CHEMBL4106734,CC(C)CN([C@H](C)c1ccc(N2CCC(C(N)=O)CC2)cc1)S(=O)(=O)Cc1ccccc1
US-9216988-B2,CHEMBL3886436,CHEMBL3961133,CC(=O)N1CCN(c2ccc(CN(C3CCC3)S(=O)(=O)CCc3ccc(F)cc3)c(F)c2)CC1
US-9216988-B2,CHEMBL3886436,CHEMBL3895658,CC(=O)N1CCN(c2ccc(CN(C3CCC3)S(=O)(=O)CCc3cccc(F)c3)c(F)c2)CC1
US-9216988-B2,CHEMBL3886436,CHEMBL3955833,COc1ccccc1S(=O)(=O)N(Cc1ccc(N2CCN(C(C)=O)CC2)cc1F)C1CCC1
US-9216988-B2,CHEMBL3886436,CHEMBL3581536,CC(=O)N1CCN(c2ccc(CN(C3CCC3)S(=O)(=O)c3ccc(F)cc3)c(F)c2)CC1
US-9216988-B2,CHEMBL3886436,CHEMBL3581529,CC(=O)N1CCN(c2ccc(CN(C3CCC3)S(=O)(=O)c3ccccc3)c(F)c2)CC1
US-9216988-B2,CHEMBL3886436,CHEMBL3984452,CC(=O)N1CCN(c2ccc(CN(C3CCC3)S(=O)(=O)c3ccccc3C#N)c(F)c2)CC1
US-9216988-B2,CHEMBL3886436,CHEMBL3947101,CS(=O)(=O)N(Cc1ccc(N2CCN(C(=O)C3CC3)CC2)cc1F)S(=O)(=O)CCc1ccccc1
US-9216988-B2,CHEMBL3886436,CHEMBL3973229,CC(=O)N1CCN(c2ccc(CN(CC(C)C)S(=O)(=O)Cc3ccccc3)nc2)CC1
US-9216988-B2,CHEMBL3886436,CHEMBL3955333,CC(=O)N1CCN(c2ccc(CN(C3CCC3)S(=O)(=O)Cc3ccccc3)cc2F)CC1
US-9216988-B2,CHEMBL3886436,CHEMBL3895167,CC(=O)N1CCN(c2ccc(CN(CC(C)C)S(=O)(=O)Cc3ccccc3)cn2)CC1
US-9216988-B2,CHEMBL3886436,CHEMBL3969808,CC(=O)N1CCN(c2cnc(CN(CC(C)C)S(=O)(=O)Cc3ccccc3)cn2)CC1
US-9216988-B2,CHEMBL3886436,CHEMBL3970858,CC(=O)N1CCN(c2ccc(CN(CC(C)C)S(=O)(=O)Cc3ccccc3)c(C#N)c2)CC1
US-9216988-B2,CHEMBL3886436,CHEMBL3941288,CC(=O)N1CCN(c2ccc(CN(CC(C)C)S(=O)(=O)Cc3ccccc3)cc2C#N)CC1
US-9216988-B2,CHEMBL3886436,CHEMBL3979092,CC(=O)N1CCN(c2cnc(CN(CC(C)C)S(=O)(=O)Cc3ccccc3)nc2)CC1
US-9216988-B2,CHEMBL3886436,CHEMBL3946626,CC(=O)N1CCN(c2ncc(CN(CC(C)C)S(=O)(=O)Cc3ccccc3)cn2)CC1
US-9216988-B2,CHEMBL3886436,CHEMBL3919743,CC(=O)N1CCN(c2ccc(CN(C3(C)CC3)S(=O)(=O)Cc3ccccc3)cc2)CC1
US-9216988-B2,CHEMBL3886436,CHEMBL3891694,CC(=O)N1CCN(c2ccc(CN(C3(C)CCC3)S(=O)(=O)Cc3ccccc3)cc2)CC1
US-9216988-B2,CHEMBL3886436,CHEMBL3926488,CC(=O)N1CCN(c2ccc(CN(CC(C)C)S(=O)(=O)Cc3ccccc3)cc2)C(=O)C1
US-9216988-B2,CHEMBL3886436,CHEMBL3929805,CC(=O)N1CCC(Oc2ccc(CN(CC(C)C)S(=O)(=O)Cc3ccccc3)cc2)CC1
US-9216988-B2,CHEMBL3886436,CHEMBL3923365,CC(=O)N1CCC(Nc2ccc(CN(CC(C)C)S(=O)(=O)Cc3ccccc3)cc2)CC1
US-9216988-B2,CHEMBL3886436,CHEMBL3969970,CC(C)CN(Cc1ccc(N2CCCS(=O)(=O)CC2)cc1)S(=O)(=O)Cc1ccccc1
US-9216988-B2,CHEMBL3886436,CHEMBL3925847,CC(=O)N1CCCN(c2ccc(CN(CC(C)C)S(=O)(=O)Cc3ccccc3)cc2)CC1
US-9216988-B2,CHEMBL3886436,CHEMBL3916870,CC(=O)N1CCC2(C1)CN(c1ccc(CN(CC(C)C)S(=O)(=O)Cc3ccccc3)cc1)C2
US-9216988-B2,CHEMBL3886436,CHEMBL3894302,CC(C)CN(Cc1ccc(NC2CCN(S(C)(=O)=O)CC2)cc1)S(=O)(=O)Cc1ccccc1
US-9216988-B2,CHEMBL3886436,CHEMBL3964828,CC(=O)N1CC2(CCN(c3ccc(CN(CC(C)C)S(=O)(=O)Cc4ccccc4)cc3)CC2)C1
US-9216988-B2,CHEMBL3886436,CHEMBL3951826,CC(C)CN(Cc1ccc(N(C)C2CCN(S(C)(=O)=O)CC2)cc1)S(=O)(=O)Cc1ccccc1
US-9216988-B2,CHEMBL3886436,CHEMBL3314036,CC(C)CN(Cc1ccc(OC2CCN(S(C)(=O)=O)CC2)cc1)S(=O)(=O)Cc1ccccc1
US-9216988-B2,CHEMBL3886436,CHEMBL3976081,CC(=O)N1CCC2(CC1)CN(c1ccc(CN(CC(C)C)S(=O)(=O)Cc3ccccc3)cc1)C2
US-9216988-B2,CHEMBL3886436,CHEMBL3943345,CC(=O)N1CCC2(CCN(c3ccc(CN(CC(C)C)S(=O)(=O)Cc4ccccc4)cc3)C2)C1
