patent_id,patent_chembl_id,compound_chembl_id,canonical_smiles
US-8470820-B2,CHEMBL3638485,CHEMBL3642186,O=C(Nc1cc(-c2ccccn2)nn1C1CCCCC1)c1nc(C2CC2)ccc1Nc1cncnc1
US-8470820-B2,CHEMBL3638485,CHEMBL3642187,CCOC(=O)Cn1nc(-c2ccccn2)cc1NC(=O)c1nc(C2CC2)ccc1Nc1cncnc1
US-8470820-B2,CHEMBL3638485,CHEMBL3642188,O=C(Nc1cc(-c2ccccn2)nn1CCN1CCOCC1)c1nc(C2CC2)ccc1Nc1cncnc1
US-8470820-B2,CHEMBL3638485,CHEMBL3642189,O=C(Nc1cc(-c2ccccn2)nn1CCc1ccccc1)c1nc(C2CC2)ccc1Nc1cncnc1
US-8470820-B2,CHEMBL3638485,CHEMBL3642190,CC(C)(C)n1nc(-c2ccccn2)cc1NC(=O)c1nc(C2CC2)ccc1Nc1cncnc1
US-8470820-B2,CHEMBL3638485,CHEMBL3642191,CCc1ccc(Nc2cncnc2)c(C(=O)Nc2cc(-c3ccccn3)nn2C)n1
US-8470820-B2,CHEMBL3638485,CHEMBL3642192,O=C(Nc1cc(-c2ccccn2)nn1C1CCOCC1)c1nc(C2CC2)ccc1Nc1cncnc1
US-8470820-B2,CHEMBL3638485,CHEMBL3642193,Cn1nc(-c2ccccn2)cc1NC(=O)c1nc(C2CC2)cnc1Nc1cncnc1
US-8470820-B2,CHEMBL3638485,CHEMBL3642194,O=C(Nc1cc(-c2ccccn2)nn1CC(F)(F)F)c1nc(C2CC2)ccc1Nc1cncnc1
US-8470820-B2,CHEMBL3638485,CHEMBL3642195,CCCn1nc(-c2ccccn2)cc1NC(=O)c1nc(C2CC2)ccc1Nc1cncnc1
US-8470820-B2,CHEMBL3638485,CHEMBL3642196,O=C(Nc1cc(-c2cccc(Cl)n2)nn1CCO)c1nc(C2CC2)ccc1Nc1cncnc1
US-8470820-B2,CHEMBL3638485,CHEMBL3642197,O=C(Nc1cc(-c2ccc3ccccc3n2)nn1CCO)c1nc(C2CC2)ccc1Nc1cncnc1
US-8470820-B2,CHEMBL3638485,CHEMBL3642198,O=C(Nc1cc(-c2ccc(Cl)cn2)nn1CCO)c1nc(C2CC2)ccc1Nc1cncnc1
US-8470820-B2,CHEMBL3638485,CHEMBL3642199,CC(C)n1nc(-c2ccccn2)cc1NC(=O)c1nc(C2CC2)ccc1Nc1cncnc1
US-8470820-B2,CHEMBL3638485,CHEMBL3642200,CC(C)Cn1nc(-c2ccccn2)cc1NC(=O)c1nc(C2CC2)ccc1Nc1cncnc1
US-8470820-B2,CHEMBL3638485,CHEMBL3642201,O=C(Nc1cc(-c2ccccn2)nn1Cc1ccccc1)c1nc(C2CC2)ccc1Nc1cncnc1
US-8470820-B2,CHEMBL3638485,CHEMBL3642202,CCn1nc(-c2ccccn2)cc1NC(=O)c1nc(C2CC2)ccc1Nc1cncnc1
US-8470820-B2,CHEMBL3638485,CHEMBL3642203,O=C(Nc1cc(-c2ccccn2)nn1CC1CCCC1)c1nc(C2CC2)ccc1Nc1cncnc1
US-8470820-B2,CHEMBL3638485,CHEMBL3642204,O=C(Nc1cc(-c2ccccn2)nn1CC1CCCCC1)c1nc(C2CC2)ccc1Nc1cncnc1
US-8470820-B2,CHEMBL3638485,CHEMBL3642205,N#CCCn1nc(-c2ccccn2)cc1NC(=O)c1nc(C2CC2)ccc1Nc1cncnc1
US-8470820-B2,CHEMBL3638485,CHEMBL3642206,CCc1ccc(Nc2cncnc2)c(C(=O)Nc2cc(-c3ccccn3)nn2CCO)n1
US-8470820-B2,CHEMBL3638485,CHEMBL3642207,Cc1cnc(Nc2cncnc2)c(C(=O)Nc2cc(-c3ccccn3)nn2C)n1
US-8470820-B2,CHEMBL3638485,CHEMBL3642208,Cn1cncc1Cn1nc(-c2ccccn2)cc1NC(=O)c1nc(C2CC2)ccc1Nc1cncnc1
US-8470820-B2,CHEMBL3638485,CHEMBL2180798,COCCn1nc(-c2ccccn2)cc1NC(=O)c1nc(C2CC2)ccc1Nc1cncnc1
US-8470820-B2,CHEMBL3638485,CHEMBL3642209,Cn1nc(-c2ccc(Cl)cn2)cc1NC(=O)c1nc(C2CC2)ccc1Nc1cncnc1
US-8470820-B2,CHEMBL3638485,CHEMBL2180799,Cn1nc(-c2ccc3ccccc3n2)cc1NC(=O)c1nc(C2CC2)ccc1Nc1cncnc1
US-8470820-B2,CHEMBL3638485,CHEMBL3642210,Cn1nc(-c2cccc(Cl)n2)cc1NC(=O)c1nc(C2CC2)ccc1Nc1cncnc1
US-8470820-B2,CHEMBL3638485,CHEMBL3642211,CN(C)CCn1nc(NC(=O)c2nc(C3CC3)ccc2Nc2cncnc2)cc1-c1ccccn1
US-8470820-B2,CHEMBL3638485,CHEMBL3642212,CN1CCC(n2nc(-c3ccccn3)cc2NC(=O)c2nc(C3CC3)ccc2Nc2cncnc2)CC1
US-8470820-B2,CHEMBL3638485,CHEMBL3642213,COc1ccc(-c2nnc(NC(=O)c3nc(C4CC4)ccc3Nc3cncnc3)s2)cc1
US-8470820-B2,CHEMBL3638485,CHEMBL3642214,O=C(Nc1nnc(-c2ccc(F)cc2)s1)c1nc(C2CC2)ccc1Nc1cncnc1
US-8470820-B2,CHEMBL3638485,CHEMBL3642215,O=C(Nc1cc(-c2ccccc2)no1)c1nc(C2CC2)ccc1Nc1cncnc1
US-8470820-B2,CHEMBL3638485,CHEMBL3642216,O=C(Nc1cc(-c2ccccc2)on1)c1nc(C2CC2)ccc1Nc1cncnc1
US-8470820-B2,CHEMBL3638485,CHEMBL3642217,O=C(Nc1nnc(-c2ccccc2)s1)c1nc(C2CC2)ccc1Nc1cncnc1
US-8470820-B2,CHEMBL3638485,CHEMBL3642218,O=C(Nc1nnc(-c2cnccn2)s1)c1nc(C2CC2)ccc1Nc1cncnc1
US-8470820-B2,CHEMBL3638485,CHEMBL3642219,O=C(Nc1ccc(-c2ccccn2)s1)c1nc(C2CC2)ccc1Nc1cncnc1
US-8470820-B2,CHEMBL3638485,CHEMBL3642220,O=C(Nc1cc(-c2ccccn2)no1)c1nc(C2CC2)ccc1Nc1cncnc1
US-8470820-B2,CHEMBL3638485,CHEMBL3642221,O=C(Nc1cn(-c2ccccn2)cn1)c1nc(C2CC2)ccc1Nc1cncnc1
US-8470820-B2,CHEMBL3638485,CHEMBL3642222,CC(C)c1ncc(Nc2cncnc2)c(C(=O)Nc2cc(-c3ccccn3)nn2C)n1
US-8470820-B2,CHEMBL3638485,CHEMBL3642223,Cn1nc(-c2ccccn2)cc1NC(=O)c1nc(C2CC2)ncc1Nc1cncnc1
US-8470820-B2,CHEMBL3638485,CHEMBL3642224,Cn1nc(-c2ccccn2)cc1NC(=O)c1nc(C(C)(C)C)ncc1Nc1cncnc1
US-8470820-B2,CHEMBL3638485,CHEMBL3642225,O=C(Nc1cc(-c2ccc(Cl)cc2)no1)c1nc(C2CC2)ccc1Nc1cncnc1
US-8470820-B2,CHEMBL3638485,CHEMBL3642226,O=C(Nc1cc(-c2ccc(Br)cc2)no1)c1nc(C2CC2)ccc1Nc1cncnc1
US-8470820-B2,CHEMBL3638485,CHEMBL3642227,O=C(Nc1cc(-c2ccc(F)cc2)no1)c1nc(C2CC2)ccc1Nc1cncnc1
US-8470820-B2,CHEMBL3638485,CHEMBL3642228,COCc1ccc(Nc2cncnc2)c(C(=O)Nc2cc(-c3ccccn3)nn2C)n1
US-8470820-B2,CHEMBL3638485,CHEMBL3642229,Cn1nc(-c2ccccn2)cc1NC(=O)c1nc(C2CCCCC2)ncc1Nc1cncnc1
US-8470820-B2,CHEMBL3638485,CHEMBL3642230,CC(C)Cc1ncc(Nc2cncnc2)c(C(=O)Nc2cc(-c3ccccn3)nn2C)n1
US-8470820-B2,CHEMBL3638485,CHEMBL3644763,Cn1nc(NC(=O)c2nc(C3CC3)ccc2Nc2cncnc2)cc1-c1ccccn1
US-8470820-B2,CHEMBL3638485,CHEMBL3644764,O=C(Nc1nnc(-c2ccccn2)o1)c1nc(C2CC2)ccc1Nc1cncnc1
US-8470820-B2,CHEMBL3638485,CHEMBL3644765,O=C(Nc1cnn(-c2ccccn2)c1)c1nc(C2CC2)ccc1Nc1cncnc1
US-8470820-B2,CHEMBL3638485,CHEMBL3644766,O=C(Nc1cn(-c2ccccn2)cn1)c1nc(C2CC2)cnc1Nc1cncnc1
US-8470820-B2,CHEMBL3638485,CHEMBL3957823,Cc1cnc(Nc2cncnc2)c(C(=O)Nc2cc(-c3ccccn3)nn2CCO)n1
US-8759532-B2,CHEMBL3638462,CHEMBL3665299,C[C@]1(O)CCC[C@H](c2cccnc2Oc2ccc(Nc3ccccn3)cc2)C1
US-8759532-B2,CHEMBL3638462,CHEMBL2071607,N#Cc1ccc2nc(Nc3ccc(Oc4ncccc4C(F)(F)F)cc3)[nH]c2c1
US-8759532-B2,CHEMBL3638462,CHEMBL3690196,c1cnc(Oc2ccc(Nc3nc4ccccc4s3)cc2)c(-c2ccncc2)c1
US-8759532-B2,CHEMBL3638462,CHEMBL3690197,O=C(c1ccc(Oc2ncccc2Br)cc1)c1nc2ccccc2[nH]1
US-8759532-B2,CHEMBL3638462,CHEMBL3690198,O=C(O)c1cccnc1Oc1ccc(Nc2nc3ccccc3s2)cc1
US-8759532-B2,CHEMBL3638462,CHEMBL3690199,Brc1cccnc1Oc1ccc(Nc2nc3ccccc3s2)cc1
US-8759532-B2,CHEMBL3638462,CHEMBL3639890,O=C(c1ccc(Oc2ncccc2-c2ccncc2)cc1)c1nc2ccccc2[nH]1
US-8759532-B2,CHEMBL3638462,CHEMBL3690200,Cc1cc(-c2cccnc2Oc2ccc(C(=O)c3nc4ccccc4[nH]3)cc2)ccn1
US-8759532-B2,CHEMBL3638462,CHEMBL3690201,Cn1cc(-c2cccnc2Oc2ccc(C(=O)c3nc4ccccc4[nH]3)cc2)cn1
US-8759532-B2,CHEMBL3638462,CHEMBL3690202,O=C(c1ccc(Oc2ncccc2-c2ccnc(C(F)(F)F)c2)cc1)c1nc2ccccc2[nH]1
US-8759532-B2,CHEMBL3638462,CHEMBL3690203,COc1cc(-c2cccnc2Oc2ccc(C(=O)c3nc4ccccc4[nH]3)cc2)ccn1
US-8759532-B2,CHEMBL3638462,CHEMBL3690204,O=C(c1ccc(Oc2ncccc2N2CCOCC2)cc1)c1nc2ccccc2[nH]1
US-8759532-B2,CHEMBL3638462,CHEMBL3690205,N#Cc1ccc(-c2cccnc2Oc2ccc(Nc3nc4ccccc4s3)cc2)cc1
US-8759532-B2,CHEMBL3638462,CHEMBL3690206,N#Cc1cccc(-c2cccnc2Oc2ccc(Nc3nc4ccccc4s3)cc2)c1
US-8759532-B2,CHEMBL3638462,CHEMBL3690207,C1=C(c2cccnc2Oc2ccc(Nc3nc4ccccc4s3)cc2)CCC1
US-8759532-B2,CHEMBL3638462,CHEMBL3690208,c1cncc(-c2cccnc2Oc2ccc(Nc3nc4ccccc4s3)cc2)c1
US-8759532-B2,CHEMBL3638462,CHEMBL3690209,N#Cc1ccc(-c2cccnc2Oc2ccc(C(=O)c3nc4ccccc4s3)cc2)cc1
US-8759532-B2,CHEMBL3638462,CHEMBL3690210,COC(=O)c1ccc(-c2cccnc2Oc2ccc(Nc3nc4ccccc4s3)cc2)cc1
US-8759532-B2,CHEMBL3638462,CHEMBL3690211,COc1cccc(-c2cccnc2Oc2ccc(Nc3nc4ccccc4s3)cc2)c1
US-8759532-B2,CHEMBL3638462,CHEMBL3690212,COc1ccc(-c2cccnc2Oc2ccc(Nc3nc4ccccc4s3)cc2)cn1
US-8759532-B2,CHEMBL3638462,CHEMBL3690213,COc1ncc(-c2cccnc2Oc2ccc(Nc3nc4ccccc4s3)cc2)cn1
US-8759532-B2,CHEMBL3638462,CHEMBL3690214,c1cnc(Oc2ccc(Nc3nc4ccccc4s3)cc2)c(-c2cncnc2)c1
US-8759532-B2,CHEMBL3638462,CHEMBL3690215,O=C(c1ccc(Oc2ncccc2-c2cccnc2)cc1)c1nc2ccccc2s1
US-8759532-B2,CHEMBL3638462,CHEMBL3690216,Clc1ccc(-c2cccnc2Oc2ccc(Nc3nc4ccccc4s3)cc2)cn1
US-8759532-B2,CHEMBL3638462,CHEMBL3690217,Cc1cc(-c2cccnc2Oc2ccc(Cc3nc4ccccc4s3)cc2)ccn1
US-8759532-B2,CHEMBL3638462,CHEMBL3690218,Cc1cc(-c2cccnc2Oc2ccc(Nc3nc4ccccc4s3)cc2)ccn1
US-8759532-B2,CHEMBL3638462,CHEMBL3690219,Fc1cc(-c2cccnc2Oc2ccc(Nc3nc4ccccc4s3)cc2)ccn1
US-8759532-B2,CHEMBL3638462,CHEMBL3690220,CC(=O)N1CCN(c2cccnc2Oc2ccc(Nc3nc4ccccc4s3)cc2)CC1
US-8759532-B2,CHEMBL3638462,CHEMBL3690221,FC(F)(F)c1cc(-c2cccnc2Oc2ccc(Cc3nc4ccccc4[nH]3)cc2)ccn1
US-8759532-B2,CHEMBL3638462,CHEMBL3690222,FC(F)(F)c1cc(-c2cccnc2Oc2ccc(Nc3nc4ccccc4[nH]3)cc2)ccn1
US-8759532-B2,CHEMBL3638462,CHEMBL3690223,O=C(c1ccc(Oc2ncccc2-c2cnn(C3CC3)c2)cc1)c1nc2ccccc2[nH]1
US-8759532-B2,CHEMBL3638462,CHEMBL3690224,O=C(c1ccc(Oc2ncccc2Br)cc1)c1nc2ccccc2n1C1CCCCO1
US-8759532-B2,CHEMBL3638462,CHEMBL3690225,O=C(c1ccc(Oc2ncccc2N2CCOCC2)cc1)c1nc2ccccc2s1
US-8759532-B2,CHEMBL3638462,CHEMBL3690226,O=C(c1ccc(Oc2ncccc2C(=O)O)cc1)c1nc2ccccc2[nH]1
US-8759532-B2,CHEMBL3638462,CHEMBL3690227,c1cnc(Oc2ccc(Nc3nc4ccccc4s3)cc2)c(-c2ccncn2)c1
US-8759532-B2,CHEMBL3638462,CHEMBL3690228,O=C(c1ccc(Oc2ncccc2C(=O)NCCc2ccccn2)cc1)c1nc2ccccc2[nH]1
US-8759532-B2,CHEMBL3638462,CHEMBL3690229,c1cnc(Oc2ccc(Nc3nc4ccccc4s3)cc2)c(-c2cccc3ncccc23)c1
US-8759532-B2,CHEMBL3638462,CHEMBL3690230,COC[C@H](C)NC(=O)c1cccnc1Oc1ccc(C(=O)c2nc3ccccc3[nH]2)cc1
US-8759532-B2,CHEMBL3638462,CHEMBL3690231,c1cnc(Oc2ccc(Nc3nc4ccccc4s3)cc2)c(-c2ccc3c(c2)OCCO3)c1
US-8759532-B2,CHEMBL3638462,CHEMBL3690232,c1cnc(Oc2ccc(Nc3nc4ccccc4s3)cc2)c(-c2ccc3c(c2)CCO3)c1
US-8759532-B2,CHEMBL3638462,CHEMBL3690233,O=C(c1ccc(Oc2ncccc2C(=O)NCCc2ccc(C(F)(F)F)cc2)cc1)c1nc2ccccc2[nH]1
US-8759532-B2,CHEMBL3638462,CHEMBL3690234,O=C(c1ccc(Oc2ncccc2-c2ncnc3nc[nH]c23)cc1)c1nc2ccccc2[nH]1
US-8759532-B2,CHEMBL3638462,CHEMBL3690235,O=C(c1ccc(Oc2ncccc2-c2ccncn2)cc1)c1nc2ccccc2[nH]1
US-8759532-B2,CHEMBL3638462,CHEMBL3690236,O=C(c1ccc(Oc2ncccc2-c2cncnc2)cc1)c1nc2ccccc2[nH]1
US-8759532-B2,CHEMBL3638462,CHEMBL3690237,O=C(c1ccc(Oc2ncccc2-c2cccnc2)cc1)c1nc2ccccc2[nH]1
US-8759532-B2,CHEMBL3638462,CHEMBL3690238,Cc1ccc(-c2cccnc2Oc2ccc(C(=O)c3nc4ccccc4[nH]3)cc2)cn1
US-8759532-B2,CHEMBL3638462,CHEMBL3690239,O=C(c1ccc(Oc2ncccc2Cl)cc1)c1nc2ccc(F)cc2[nH]1
US-8759532-B2,CHEMBL3638462,CHEMBL3690240,O=C(c1ccc(Oc2ncccc2Br)cc1)c1nc2ccc(F)cc2[nH]1
US-8759532-B2,CHEMBL3638462,CHEMBL3690241,O=C(c1ccc(Oc2ncccc2Br)cc1)c1nc2ncccc2[nH]1
US-8759532-B2,CHEMBL3638462,CHEMBL3690242,O=C(c1ccc(Oc2ncccc2Br)cc1)c1nc2ccccc2s1
US-8759532-B2,CHEMBL3638462,CHEMBL3690243,O=C(c1ccc(Oc2ncccc2C(=O)NCCBr)cc1)c1nc2ccccc2[nH]1
US-8759532-B2,CHEMBL3638462,CHEMBL3690244,c1cnc(Oc2ccc(Nc3nc4ccccc4s3)cc2)c(-c2ccc3c(c2)OCO3)c1
US-8759532-B2,CHEMBL3638462,CHEMBL3690245,C1=C(c2cccnc2Oc2ccc(Nc3nc4ccccc4s3)cc2)CCCC1
US-8759532-B2,CHEMBL3638462,CHEMBL3690246,C[C@@H](Cc1ccccn1)NC(=O)c1cccnc1Oc1ccc(C(=O)c2nc3ccccc3[nH]2)cc1
US-8759532-B2,CHEMBL3638462,CHEMBL3690247,O=C(c1ccc(Oc2ncccc2N2CCCCC2)cc1)c1nc2ccccc2[nH]1
US-8759532-B2,CHEMBL3638462,CHEMBL3690248,O=C(c1ccc(Oc2ncccc2N2CCCC2)cc1)c1nc2ccccc2[nH]1
US-8759532-B2,CHEMBL3638462,CHEMBL3690249,O=C(c1ccc(Oc2ncccc2C(=O)N[C@@H](CO)Cc2ccccc2)cc1)c1nc2ccccc2[nH]1
US-8759532-B2,CHEMBL3638462,CHEMBL3690250,O=C(c1ccc(Oc2ncccc2C(=O)N[C@H](CO)Cc2ccccc2)cc1)c1nc2ccccc2[nH]1
US-8759532-B2,CHEMBL3638462,CHEMBL3690251,CC(C)(CNC(=O)c1cccnc1Oc1ccc(C(=O)c2nc3ccccc3[nH]2)cc1)c1ccccn1
US-8759532-B2,CHEMBL3638462,CHEMBL3690252,O=C(c1ccc(Oc2ncccc2-c2cccc3ncccc23)cc1)c1nc2ccccc2[nH]1
US-8759532-B2,CHEMBL3638462,CHEMBL3690253,N#Cc1cc(-c2cccnc2Oc2ccc(C(=O)c3nc4ccccc4[nH]3)cc2)ccn1
US-8759532-B2,CHEMBL3638462,CHEMBL3690254,O=C(c1ccc(Oc2ncccc2C2=CCOCC2)cc1)c1nc2ccccc2[nH]1
US-8759532-B2,CHEMBL3638462,CHEMBL3690255,O=C(c1ccc(Oc2ncccc2-c2ccnc3ccccc23)cc1)c1nc2ccccc2[nH]1
US-8759532-B2,CHEMBL3638462,CHEMBL3690256,O=C(c1ccc(Oc2ncccc2C(=O)NC2(Cc3ccccc3)CC2)cc1)c1nc2ccccc2[nH]1
US-8759532-B2,CHEMBL3638462,CHEMBL3690257,c1cnc(Oc2ccc(Nc3nc4ccccc4s3)cc2)c(-c2ccnc3ccccc23)c1
US-8759532-B2,CHEMBL3638462,CHEMBL3690258,CC(C)(C)OC(=O)N1CC=C(c2cccnc2Oc2ccc(Nc3nc4ccccc4s3)cc2)CC1
US-8759532-B2,CHEMBL3638462,CHEMBL3690259,CN(c1ccc(Oc2ncccc2-c2cccnc2)cc1)c1nc2ccccc2s1
US-8759532-B2,CHEMBL3638462,CHEMBL3690260,C1=C(c2cccnc2Oc2ccc(Nc3nc4ccccc4s3)cc2)CCNC1
US-8759532-B2,CHEMBL3638462,CHEMBL3690261,COc1ccc(C[C@@H](CO)NC(=O)c2cccnc2Oc2ccc(C(=O)c3nc4ccccc4[nH]3)cc2)cc1
US-8759532-B2,CHEMBL3638462,CHEMBL3690262,O=C(c1ccc(Oc2ncccc2-c2cccnc2)cc1)c1nc2ncccc2[nH]1
US-8759532-B2,CHEMBL3638462,CHEMBL3690263,O=C(c1ccc(Oc2ncccc2C(=O)N[C@H](CO)Cc2ccc(O)cc2)cc1)c1nc2ccccc2[nH]1
US-8759532-B2,CHEMBL3638462,CHEMBL3690264,OC1CCN(Cc2cccnc2Oc2ccc(Nc3nc4ccccc4s3)cc2)C1
US-8759532-B2,CHEMBL3638462,CHEMBL3690265,O=C(c1ccc(Oc2ncccc2C(=O)NCCc2ccccc2)cc1)c1nc2ccccc2[nH]1
US-8759532-B2,CHEMBL3638462,CHEMBL3690266,C1=C(c2cccnc2Oc2ccc(Nc3nc4ccccc4s3)cc2)CCOC1
US-8759532-B2,CHEMBL3638462,CHEMBL3690267,Cc1ccc(-c2cccnc2Oc2ccc(Nc3nc4ccccc4s3)cc2)cn1
US-8759532-B2,CHEMBL3638462,CHEMBL3690268,COc1ccc(CCNC(=O)c2cccnc2Oc2ccc(Nc3nc4ccccc4s3)cc2)cc1
US-8759532-B2,CHEMBL3638462,CHEMBL3690269,COC1CCN(c2cccnc2Oc2ccc(Nc3nc4ccccc4s3)cc2)CC1
US-8759532-B2,CHEMBL3638462,CHEMBL3690270,Cc1ccc(CCNC(=O)c2cccnc2Oc2ccc(C(=O)c3nc4ccccc4[nH]3)cc2)cc1
US-8759532-B2,CHEMBL3638462,CHEMBL3690271,O=C(c1ccc(Oc2ncccc2C(=O)NCCc2cccs2)cc1)c1nc2ccccc2[nH]1
US-8759532-B2,CHEMBL3638462,CHEMBL3690272,COC[C@H](Cc1ccccc1)NC(=O)c1cccnc1Oc1ccc(C(=O)c2nc3ccccc3[nH]2)cc1
US-8759532-B2,CHEMBL3638462,CHEMBL3690273,Cn1c(Nc2ccc(Oc3ncccc3-c3cccnc3)cc2)nc2ccccc21
US-8759532-B2,CHEMBL3638462,CHEMBL3690274,Cc1ccc(-c2cccnc2Oc2ccc(Nc3nc4ccccc4n3C)cc2)cn1
US-8759532-B2,CHEMBL3638462,CHEMBL3690275,c1cncc(-c2cccnc2Oc2ccc(Nc3nc4ccccc4[nH]3)cc2)c1
US-8759532-B2,CHEMBL3638462,CHEMBL3690276,O=C(c1ccc(Oc2ncccc2C(=O)NC2Cc3ccccc3C2)cc1)c1nc2ccccc2[nH]1
US-8759532-B2,CHEMBL3638462,CHEMBL3690277,CC(=O)N1CC=C(c2cccnc2Oc2ccc(Nc3nc4ccccc4s3)cc2)CC1
US-8759532-B2,CHEMBL3638462,CHEMBL3690278,CC(=O)N1CC=C(c2cccnc2Oc2ccc(C(=O)c3nc4ccccc4[nH]3)cc2)CC1
US-8759532-B2,CHEMBL3638462,CHEMBL3690279,C[C@@H](CNC(=O)c1cccnc1Oc1ccc(C(=O)c2nc3ccccc3[nH]2)cc1)c1ccccc1
US-8759532-B2,CHEMBL3638462,CHEMBL3690280,c1cnc(Oc2ccc(Nc3nc4ccccc4[nH]3)cc2)c(C2CCOCC2)c1
US-8759532-B2,CHEMBL3638462,CHEMBL3690281,O=C1C=C(c2cccnc2Oc2ccc(C(=O)c3nc4ccccc4[nH]3)cc2)CC1
US-8759532-B2,CHEMBL3638462,CHEMBL3690282,CC(C)(Cc1ccc(F)cc1)NC(=O)c1cccnc1Oc1ccc(C(=O)c2nc3ccccc3[nH]2)cc1
US-8759532-B2,CHEMBL3638462,CHEMBL3690283,C[C@H](CNC(=O)c1cccnc1Oc1ccc(C(=O)c2nc3ccccc3[nH]2)cc1)c1ccccc1
US-8759532-B2,CHEMBL3638462,CHEMBL3690284,C[C@@H](Cc1ccc(F)cc1)NC(=O)c1cccnc1Oc1ccc(C(=O)c2nc3ccccc3[nH]2)cc1
US-8759532-B2,CHEMBL3638462,CHEMBL3690285,CC(=O)N1CCC(c2cccnc2Oc2ccc([C@H](O)c3nc4ccccc4[nH]3)cc2)CC1
US-8759532-B2,CHEMBL3638462,CHEMBL3690286,OC(c1ccc(Oc2ncccc2C2CCOCC2)cc1)c1nc2ccccc2[nH]1
US-8759532-B2,CHEMBL3638462,CHEMBL3319208,O=C(c1ccc(Oc2ncccc2C2CCOCC2)cc1)c1nc2ccccc2[nH]1
US-8759532-B2,CHEMBL3638462,CHEMBL3690287,O=C1C=C(c2cccnc2Oc2ccc(Nc3nc4ccccc4s3)cc2)CC1
US-8759532-B2,CHEMBL3638462,CHEMBL3690288,c1cnc(Oc2ccc(Nc3nc4ccccc4s3)cc2)c([C@H]2CCCO2)c1
US-8759532-B2,CHEMBL3638462,CHEMBL3319210,CC(=O)N1CCC(c2cccnc2Oc2ccc(C(=O)c3nc4ccccc4[nH]3)cc2)CC1
US-8759532-B2,CHEMBL3638462,CHEMBL3690289,FC1(c2cccnc2Oc2ccc(Nc3nc4ccccc4s3)cc2)CCOCC1
US-8759532-B2,CHEMBL3638462,CHEMBL3690290,O=C(c1ccc(Oc2ncccc2[C@@H]2CCCO2)cc1)c1nc2ccccc2[nH]1
US-8759532-B2,CHEMBL3638462,CHEMBL3690291,O=C(c1ccc(Oc2ncccc2[C@@H]2CCOC2)cc1)c1nc2ccccc2[nH]1
US-8759532-B2,CHEMBL3638462,CHEMBL3690292,c1cnc(Oc2ccc(Nc3nc4ccccc4s3)cc2)c(C2CCOCC2)c1
US-8759532-B2,CHEMBL3638462,CHEMBL3690293,O=C(c1ccc(Oc2ncccc2[C@H]2CCCCO2)cc1)c1nc2ccccc2[nH]1
US-8759532-B2,CHEMBL3638462,CHEMBL3690294,C1=CO[C@H](c2cccnc2Oc2ccc(Nc3nc4ccccc4s3)cc2)CC1
US-8759532-B2,CHEMBL3638462,CHEMBL3690295,c1cnc(Oc2ccc(Nc3nc4ccccc4s3)cc2)c([C@@H]2CCCCO2)c1
US-8759532-B2,CHEMBL3638462,CHEMBL3690296,O[C@@H]1CCC[C@H](c2cccnc2Oc2ccc(Nc3nc4ccccc4s3)cc2)C1
US-8759532-B2,CHEMBL3638462,CHEMBL3690297,O=C(c1ccc(Oc2ncccc2[C@@H]2CCC[C@H](O)C2)cc1)c1nc2ccccc2[nH]1
US-8759532-B2,CHEMBL3638462,CHEMBL3690298,C[C@]1(O)CCC[C@H](c2cccnc2Oc2ccc(Nc3nc4ccccc4s3)cc2)C1
