patent_id,patent_chembl_id,compound_chembl_id,canonical_smiles
US-9234000-B2,CHEMBL3886459,CHEMBL3933918,NCc1ccc(CNC(=O)[C@H](Cc2ccc(Cl)c(Cl)c2)NC(=O)[C@H](N)Cc2ccc(C(F)(F)F)cc2)cc1
US-9234000-B2,CHEMBL3886459,CHEMBL3959923,CC(=O)CN([C@H](CC(N)=O)c1ccc(C(F)(F)F)cc1)[C@@H](Cc1ccc(Cl)c(Cl)c1)C(=O)NCc1ccc(CN)cc1
US-9234000-B2,CHEMBL3886459,CHEMBL3931095,NCc1ccc(CNC(=O)[C@H](Cc2ccc(Cl)c(Cl)c2)NC(=O)[C@H](N)CC2CCCCC2)cc1
US-9234000-B2,CHEMBL3886459,CHEMBL3952562,NCc1ccc(CNC(=O)[C@H](Cc2ccc(Cl)c(Cl)c2)N(CCC(N)=O)CC(=O)CC2CCCCC2)cc1
US-9234000-B2,CHEMBL3886459,CHEMBL3949685,C[C@@H](NC(=O)c1ccccc1)C(=O)N[C@@H](Cc1ccccc1)C(=O)NCc1ccc(CN)cc1
US-9234000-B2,CHEMBL3886459,CHEMBL3954041,CCOc1ccc(CC(=O)CNN(C(=O)CC)[C@@H](Cc2ccccc2)C(=O)NCc2ccc(CN)c(Cl)c2)cc1
US-9234000-B2,CHEMBL3886459,CHEMBL3906092,CCOc1ccc(CC(=O)CNN(C(=O)CC)[C@@H](Cc2ccccc2)C(=O)N(C)Cc2ccc(CN)cc2)cc1
US-9234000-B2,CHEMBL3886459,CHEMBL3938425,CCOc1ccc(C[C@@H](N)C(=O)N(C)[C@@H](Cc2ccccc2)C(=O)NCc2ccc(CN)cc2)cc1
US-9234000-B2,CHEMBL3886459,CHEMBL3967973,CCOc1ccc(CC(=O)CNCCC(=O)N(C)[C@@H](Cc2ccccc2)C(=O)NCc2ccc(CN)cc2)cc1
US-9234000-B2,CHEMBL3886459,CHEMBL3943822,CCOc1ccc(C[C@@H](NC)C(=O)N[C@@H](Cc2ccccc2)C(=O)NCc2ccc(CN)cc2)cc1
US-9234000-B2,CHEMBL3886459,CHEMBL3976494,CC(C)C[C@@H](NCC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(=O)NCc1ccc(CN)cc1
US-9234000-B2,CHEMBL3886459,CHEMBL3960087,CN(CC(=O)O)[C@H](CC1CCCCC1)C(=O)N[C@@H](Cc1ccccc1)C(=O)NCc1ccc(CN)cc1
US-9234000-B2,CHEMBL3886459,CHEMBL3891007,CN(C(=O)[C@@H](CC1CCCCC1)NCC(=O)O)[C@@H](Cc1ccccc1)C(=O)NCc1ccc(CN)cc1
US-9234000-B2,CHEMBL3886459,CHEMBL3892833,CCOc1ccc(C[C@H](C(=O)N[C@@H](Cc2ccccc2)C(=O)NCc2ccc(CN)cc2)N(C)C(=O)CC)cc1
US-9234000-B2,CHEMBL3886459,CHEMBL3939046,CCOc1ccc(CC(=O)CNCCC(=O)N(C)[C@@H](Cc2ccccc2)C(=O)NCc2ccc(CN)c(F)c2)cc1
US-9234000-B2,CHEMBL3886459,CHEMBL3901799,CN[C@H](CC1CCCCC1)C(=O)N[C@@H](Cc1ccccc1)C(=O)NCc1ccc(CN)cc1
US-9234000-B2,CHEMBL3886459,CHEMBL3911957,CN(C(=O)[C@@H](CC1CCCCC1)NCC(=O)O)[C@@H](Cc1ccccc1)C(=O)NCc1ccc(CN)c(F)c1
US-9234000-B2,CHEMBL3886459,CHEMBL3906511,CCCN[C@H](Cc1ccc(OCC)cc1)C(=O)N(C)[C@@H](Cc1ccccc1)C(=O)NCc1ccc(CN)cc1
US-9234000-B2,CHEMBL3886459,CHEMBL3920607,CN(Cc1ccc(CN)cc1)C(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](CC1CCCCC1)NCC(=O)O
US-9234000-B2,CHEMBL3886459,CHEMBL3985122,CCCN[C@H](CC1CCCCC1)C(=O)N[C@@H](Cc1ccccc1)C(=O)NCc1ccc(CN)cc1
US-9234000-B2,CHEMBL3886459,CHEMBL3981977,CCOc1ccc(C[C@@H](NC(=O)c2ccccc2)C(=O)N(C)[C@@H](Cc2ccccc2)C(=O)NCc2ccc(CN)cc2)cc1
US-9234000-B2,CHEMBL3886459,CHEMBL3982935,CCOc1ccc(C[C@@H](NC(C)=O)C(=O)N(C)[C@@H](Cc2ccccc2)C(=O)NCc2ccc(CN)cc2)cc1
US-9234000-B2,CHEMBL3886459,CHEMBL3890122,CN[C@H](CC1CCCCC1)C(=O)N[C@@H](Cc1ccccc1)C(=O)NCc1ccc(CN)c(F)c1
US-9234000-B2,CHEMBL3886459,CHEMBL3906099,CN[C@H](CC1CCCCC1)C(=O)N[C@@H](Cc1ccc(Cl)c(Cl)c1)C(=O)NCc1ccc(CN)c(F)c1
US-9234000-B2,CHEMBL3886459,CHEMBL3965108,CN(CC(=O)O)[C@H](CC1CCCCC1)C(=O)N[C@@H](Cc1ccccc1)C(=O)NCc1ccc(CN)c(F)c1
US-9234000-B2,CHEMBL3886459,CHEMBL3942375,CN(CC(=O)O)[C@H](CC1CCCCC1)C(=O)N[C@@H](Cc1ccc(Cl)c(Cl)c1)C(=O)NCc1ccc(CN)c(F)c1
US-9234000-B2,CHEMBL3886459,CHEMBL3920409,CCOc1ccc(C[C@@H](NC(=O)C(C)C)C(=O)N(C)[C@@H](Cc2ccccc2)C(=O)NCc2ccc(CN)cc2)cc1
US-9234000-B2,CHEMBL3886459,CHEMBL3946061,CCCN(C)[C@H](CC1CCCCC1)C(=O)N[C@@H](Cc1ccccc1)C(=O)NCc1ccc(CN)cc1
US-9234000-B2,CHEMBL3886459,CHEMBL3963952,COC(=O)CN[C@H](CC1CCCCC1)C(=O)N[C@@H](Cc1ccccc1)C(=O)NCc1ccc(CN)cc1
US-9234000-B2,CHEMBL3886459,CHEMBL3963836,CN(CC(N)=O)[C@H](CC1CCCCC1)C(=O)N[C@@H](Cc1ccccc1)C(=O)NCc1ccc(CN)cc1
US-9234000-B2,CHEMBL3886459,CHEMBL3982425,CN(CCO)[C@H](CC1CCCCC1)C(=O)N[C@@H](Cc1ccccc1)C(=O)NCc1ccc(CN)cc1
US-9234000-B2,CHEMBL3886459,CHEMBL3909032,NCc1ccc(CNC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](CC2CCCCC2)NCC(N)=O)cc1
US-9234000-B2,CHEMBL3886459,CHEMBL3970380,NCc1ccc(CNC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](CC2CCCCC2)NCCO)cc1
US-9234000-B2,CHEMBL3886459,CHEMBL3926037,NCc1ccc(CNC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](N)C(C2CCCCC2)C2CCCCC2)cc1
US-9234000-B2,CHEMBL3886459,CHEMBL3981020,CCCN(CCC)[C@H](CC1CCCCC1)C(=O)N[C@@H](Cc1ccccc1)C(=O)NCc1ccc(CN)cc1
US-9234000-B2,CHEMBL3886459,CHEMBL3952201,CCOc1ccc(C[C@@H](NC(=O)c2cccc3ccccc23)C(=O)N[C@@H](Cc2ccccc2)C(=O)NCc2ccc(CN)cc2)cc1
US-9234000-B2,CHEMBL3886459,CHEMBL3976181,CCOc1ccc(C[C@@H](NC(=O)c2ccc(Cl)cc2)C(=O)N[C@@H](Cc2ccccc2)C(=O)NCc2ccc(CN)cc2)cc1
US-9234000-B2,CHEMBL3886459,CHEMBL3943484,CCOc1ccc(C[C@@H](NC(=O)c2ccc(C(F)(F)F)cc2)C(=O)N[C@@H](Cc2ccccc2)C(=O)NCc2ccc(CN)cc2)cc1
US-9234000-B2,CHEMBL3886459,CHEMBL3900164,CCOc1ccc(C[C@@H](NC(=O)c2ccc(-c3ccccc3)cc2)C(=O)N[C@@H](Cc2ccccc2)C(=O)NCc2ccc(CN)cc2)cc1
US-9234000-B2,CHEMBL3886459,CHEMBL3938091,CCOc1ccc(C[C@@H](NC(=O)c2ccc(Cl)cc2Cl)C(=O)N[C@@H](Cc2ccccc2)C(=O)NCc2ccc(CN)cc2)cc1
US-9234000-B2,CHEMBL3886459,CHEMBL3897953,CCOc1ccc(C[C@@H](NC(=O)c2ccc(F)c(F)c2)C(=O)N[C@@H](Cc2ccccc2)C(=O)NCc2ccc(CN)cc2)cc1
US-9234000-B2,CHEMBL3886459,CHEMBL3931419,CCOc1ccc(C[C@@H](N)C(=O)N[C@@H](C(=O)NCc2ccc(CN)cc2)[C@@H](O)c2ccccc2)cc1
US-9234000-B2,CHEMBL3886459,CHEMBL3964549,CCOc1ccc(C[C@@H](N)C(=O)N[C@H](C(=O)NCc2ccc(CN)cc2)[C@@H](O)c2ccccc2)cc1
US-9234000-B2,CHEMBL3886459,CHEMBL3946135,CCOc1ccc(CC(=O)CNN(C(=O)CC)[C@@H](C(=O)NCc2ccc(CN)cc2)[C@@H](O)c2ccccc2)cc1
US-9234000-B2,CHEMBL3886459,CHEMBL3913178,CCOc1ccc(CC(=O)CNN(C(=O)CC)[C@H](C(=O)NCc2ccc(CN)cc2)[C@@H](O)c2ccccc2)cc1
US-9234000-B2,CHEMBL3886459,CHEMBL3892428,CCOc1ccc(CC(=O)CNCCC(=O)N(CC)[C@H](Cc2ccccc2)C(=O)NCc2ccc(CN)cc2)cc1
US-9234000-B2,CHEMBL3886459,CHEMBL3968562,CCOc1ccc(CC(=O)CNCCC(=O)N(CC)[C@@H](Cc2ccccc2)C(=O)NCc2ccc(CN)cc2)cc1
US-9234000-B2,CHEMBL3886459,CHEMBL3897836,CCOc1ccc(C[C@@H](C(=O)N[C@@H](Cc2ccccc2)C(=O)NCc2ccc(CN)cc2)N(C)C(=O)CC)cc1
US-9234000-B2,CHEMBL3886459,CHEMBL3952973,CCOc1ccc(C[C@@H](NC(=O)CC)C(=O)N2CC[C@H](c3ccccc3)[C@H]2C(=O)NCc2ccc(CN)cc2)cc1
US-9234000-B2,CHEMBL3886459,CHEMBL3908476,CCOc1ccc(C[C@@H](NC(=O)NCc2ccccc2)C(=O)N[C@@H](Cc2ccccc2)C(=O)NCc2ccc(CN)cc2)cc1
US-9234000-B2,CHEMBL3886459,CHEMBL3919496,CCOc1ccc(C[C@@H](NC(=O)Nc2ccccc2)C(=O)N[C@@H](Cc2ccccc2)C(=O)NCc2ccc(CN)cc2)cc1
US-9234000-B2,CHEMBL3886459,CHEMBL3963611,CCOc1ccc(C[C@@H](NC(=O)c2cccnc2)C(=O)N[C@@H](Cc2ccccc2)C(=O)NCc2ccc(CN)cc2)cc1
US-9234000-B2,CHEMBL3886459,CHEMBL3905366,CCOc1ccc(C[C@@H](NC(=O)c2ccncc2)C(=O)N[C@@H](Cc2ccccc2)C(=O)NCc2ccc(CN)cc2)cc1
US-9234000-B2,CHEMBL3886459,CHEMBL3976136,CCOc1ccc(C[C@@H](NC(=O)c2ccsc2)C(=O)N[C@@H](Cc2ccccc2)C(=O)NCc2ccc(CN)cc2)cc1
US-9234000-B2,CHEMBL3886459,CHEMBL3941438,CCOc1ccc(C[C@@H](NC(=O)c2cccs2)C(=O)N[C@@H](Cc2ccccc2)C(=O)NCc2ccc(CN)cc2)cc1
US-9234000-B2,CHEMBL3886459,CHEMBL3963612,CCOc1ccc(C[C@@H](NC(=O)C2CC2)C(=O)N[C@@H](Cc2ccccc2)C(=O)NCc2ccc(CN)cc2)cc1
US-9234000-B2,CHEMBL3886459,CHEMBL3919885,CCOc1ccc(C[C@@H](NC(=O)C2CCCCC2)C(=O)N[C@@H](Cc2ccccc2)C(=O)NCc2ccc(CN)cc2)cc1
US-9234000-B2,CHEMBL3886459,CHEMBL3963233,CCCCCC(=O)N[C@H](Cc1ccc(OCC)cc1)C(=O)N[C@@H](Cc1ccccc1)C(=O)NCc1ccc(CN)cc1
US-9234000-B2,CHEMBL3886459,CHEMBL3930487,CCOc1ccc(C[C@@H](NC(=O)NC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)NCc2ccc(CN)cc2)cc1
US-9234000-B2,CHEMBL3886459,CHEMBL3904307,CCCCCCNC(=O)N[C@H](Cc1ccc(OCC)cc1)C(=O)N[C@@H](Cc1ccccc1)C(=O)NCc1ccc(CN)cc1
US-9234000-B2,CHEMBL3886459,CHEMBL3893772,CCOc1ccc(C[C@@H](NC(=O)c2ccno2)C(=O)N[C@@H](Cc2ccccc2)C(=O)NCc2ccc(CN)cc2)cc1
US-9234000-B2,CHEMBL3886459,CHEMBL3911020,CCOc1ccc(C[C@@H](NC(=O)c2ccc(OC(F)(F)F)cc2)C(=O)N[C@@H](Cc2ccccc2)C(=O)NCc2ccc(CN)cc2)cc1
US-9234000-B2,CHEMBL3886459,CHEMBL3941624,CCOc1ccc(C[C@@H](NC(=O)c2ccccn2)C(=O)N[C@@H](Cc2ccccc2)C(=O)NCc2ccc(CN)cc2)cc1
US-9234000-B2,CHEMBL3886459,CHEMBL3903766,CCOc1ccc(C[C@@H](NC(=O)c2cc(C)nn2C)C(=O)N[C@@H](Cc2ccccc2)C(=O)NCc2ccc(CN)cc2)cc1
US-9234000-B2,CHEMBL3886459,CHEMBL3936141,CCOc1ccc(C[C@@H](NC(=O)c2cc3ccccc3s2)C(=O)N[C@@H](Cc2ccccc2)C(=O)NCc2ccc(CN)cc2)cc1
US-9234000-B2,CHEMBL3886459,CHEMBL3965997,CCOc1ccc(C[C@@H](NS(=O)(=O)c2ccc(Cl)cc2)C(=O)N[C@@H](Cc2ccccc2)C(=O)NCc2ccc(CN)cc2)cc1
US-9234000-B2,CHEMBL3886459,CHEMBL3962551,CCOc1ccc([C@H](C(=O)NCCC(=O)N[C@@H](Cc2ccccc2)C(=O)NCc2ccc(CN)cc2)c2ccccc2)cc1
US-9234000-B2,CHEMBL3886459,CHEMBL3890018,CCOc1ccc(C[C@@H](NC(=O)CCc2ccccc2)C(=O)N[C@@H](Cc2ccccc2)C(=O)NCc2ccc(CN)cc2)cc1
US-9234000-B2,CHEMBL3886459,CHEMBL3963051,CCOc1ccc(C[C@@H](NC(=O)CCCc2ccccc2)C(=O)N[C@@H](Cc2ccccc2)C(=O)NCc2ccc(CN)cc2)cc1
US-9234000-B2,CHEMBL3886459,CHEMBL3979372,CCOc1ccc(C[C@@H](NC(=O)c2cccc(Cl)c2)C(=O)N[C@@H](Cc2ccccc2)C(=O)NCc2ccc(CN)cc2)cc1
US-9234000-B2,CHEMBL3886459,CHEMBL3976308,CCOc1ccc(C[C@@H](NC(=O)c2ccccc2Cl)C(=O)N[C@@H](Cc2ccccc2)C(=O)NCc2ccc(CN)cc2)cc1
US-9234000-B2,CHEMBL3886459,CHEMBL3891594,CCOc1ccc(C[C@@H](NC(=O)c2cccc(C(F)(F)F)c2)C(=O)N[C@@H](Cc2ccccc2)C(=O)NCc2ccc(CN)cc2)cc1
US-9234000-B2,CHEMBL3886459,CHEMBL3973239,CCOc1ccc(C[C@@H](NC(=O)C23CC4CC(CC(C4)C2)C3)C(=O)N[C@@H](Cc2ccccc2)C(=O)NCc2ccc(CN)cc2)cc1
US-9234000-B2,CHEMBL3886459,CHEMBL3900627,CCOc1ccc(C[C@@H](NC(=O)c2ccc(C)cc2)C(=O)N[C@@H](Cc2ccccc2)C(=O)NCc2ccc(CN)cc2)cc1
US-9234000-B2,CHEMBL3886459,CHEMBL3976765,CCOc1ccc(C[C@@H](NC(=O)c2ccc(Cl)c(Cl)c2)C(=O)N[C@@H](Cc2ccccc2)C(=O)NCc2ccc(CN)cc2)cc1
US-9234000-B2,CHEMBL3886459,CHEMBL3909690,CCOc1ccc(C[C@@H](NC(=O)c2cc(Cl)cc(Cl)c2)C(=O)N[C@@H](Cc2ccccc2)C(=O)NCc2ccc(CN)cc2)cc1
US-9234000-B2,CHEMBL3886459,CHEMBL3984836,CCOc1ccc(C[C@@H](NC(=O)c2ccc(OC)cc2)C(=O)N[C@@H](Cc2ccccc2)C(=O)NCc2ccc(CN)cc2)cc1
US-9234000-B2,CHEMBL3886459,CHEMBL3915024,CCOc1ccc(C[C@@H](NC(=O)/C=C/c2ccccc2)C(=O)N[C@@H](Cc2ccccc2)C(=O)NCc2ccc(CN)cc2)cc1
US-9234000-B2,CHEMBL3886459,CHEMBL3899517,CCOc1ccc(C[C@H](C(=O)N[C@@H](Cc2ccccc2)C(=O)NCc2ccc(CN)cc2)N(NC(=O)Cc2ccccc2)C(C)=O)cc1
US-9234000-B2,CHEMBL3886459,CHEMBL3924046,CCOc1ccc(C[C@@H](NC(=O)CNC(=O)c2ccccc2)C(=O)N[C@@H](Cc2ccccc2)C(=O)NCc2ccc(CN)cc2)cc1
US-9234000-B2,CHEMBL3886459,CHEMBL3906141,CCOc1ccc(C[C@@H](NC(=O)c2ccc(F)cc2)C(=O)N[C@@H](Cc2ccccc2)C(=O)NCc2ccc(CN)cc2)cc1
US-9234000-B2,CHEMBL3886459,CHEMBL3934123,CCOc1ccc(C[C@@H](NS(=O)(=O)Cc2ccccc2)C(=O)N[C@@H](Cc2ccccc2)C(=O)NCc2ccc(CN)cc2)cc1
US-9234000-B2,CHEMBL3886459,CHEMBL3909162,CCOc1ccc(C[C@@H](NC(=O)CNS(=O)(=O)c2ccc(C)cc2)C(=O)N[C@@H](Cc2ccccc2)C(=O)NCc2ccc(CN)cc2)cc1
US-9234000-B2,CHEMBL3886459,CHEMBL3982544,CCOc1ccc(C[C@@H](NC(=O)Nc2ccc(Cl)cc2)C(=O)N[C@@H](Cc2ccccc2)C(=O)NCc2ccc(CN)cc2)cc1
US-9234000-B2,CHEMBL3886459,CHEMBL3900112,CCOc1ccc(C[C@@H](NC(=O)N(CC)Cc2ccccc2)C(=O)N[C@@H](Cc2ccccc2)C(=O)NCc2ccc(CN)cc2)cc1
US-9234000-B2,CHEMBL3886459,CHEMBL3981083,CCOc1ccc(C[C@@H](NC(=O)c2ccc(C)nc2)C(=O)N[C@@H](Cc2ccccc2)C(=O)NCc2ccc(CN)cc2)cc1
US-9234000-B2,CHEMBL3886459,CHEMBL3920714,CCOc1ccc(C[C@@H](NC(=O)c2cccnc2C)C(=O)N[C@@H](Cc2ccccc2)C(=O)NCc2ccc(CN)cc2)cc1
US-9234000-B2,CHEMBL3886459,CHEMBL3960197,CCOc1ccc(C[C@@H](NC(=O)c2ccc(Cl)nc2Cl)C(=O)N[C@@H](Cc2ccccc2)C(=O)NCc2ccc(CN)cc2)cc1
US-9234000-B2,CHEMBL3886459,CHEMBL3983503,CCOc1ccc(C[C@@H](NC(=O)c2cnc(Cl)c(Cl)c2)C(=O)N[C@@H](Cc2ccccc2)C(=O)NCc2ccc(CN)cc2)cc1
US-9234000-B2,CHEMBL3886459,CHEMBL3954882,CCOc1ccc(C[C@@H](NC(=O)c2cc(F)nc(F)c2F)C(=O)N[C@@H](Cc2ccccc2)C(=O)NCc2ccc(CN)cc2)cc1
US-9234000-B2,CHEMBL3886459,CHEMBL3972346,CCOc1ccc(C[C@@H](NC(=O)CC(F)(F)F)C(=O)N[C@@H](Cc2ccccc2)C(=O)NCc2ccc(CN)cc2)cc1
US-9234000-B2,CHEMBL3886459,CHEMBL3946201,CCOc1ccc(C[C@@H](NC(=O)c2cc(C)nc(Cl)c2)C(=O)N[C@@H](Cc2ccccc2)C(=O)NCc2ccc(CN)cc2)cc1
US-9234000-B2,CHEMBL3886459,CHEMBL3909502,CCOc1ccc(C[C@@H](NC(=O)c2sc(C)nc2C)C(=O)N[C@@H](Cc2ccccc2)C(=O)NCc2ccc(CN)cc2)cc1
US-9234000-B2,CHEMBL3886459,CHEMBL3933875,CCOc1ccc(C[C@@H](NC(=O)c2cnc(C)s2)C(=O)N[C@@H](Cc2ccccc2)C(=O)NCc2ccc(CN)cc2)cc1
US-9234000-B2,CHEMBL3886459,CHEMBL3967957,CCOc1ccc(C[C@@H](NC(=O)c2nc(C)oc2C)C(=O)N[C@@H](Cc2ccccc2)C(=O)NCc2ccc(CN)cc2)cc1
US-9234000-B2,CHEMBL3886459,CHEMBL3933551,CCOc1ccc(C[C@@H](NC(=O)c2ccc3nc(C)ccc3c2)C(=O)N[C@@H](Cc2ccccc2)C(=O)NCc2ccc(CN)cc2)cc1
US-9234000-B2,CHEMBL3886459,CHEMBL3956924,CCOc1ccc(C[C@@H](NC(=O)c2cnc3cc(Cl)ccc3c2)C(=O)N[C@@H](Cc2ccccc2)C(=O)NCc2ccc(CN)cc2)cc1
US-9234000-B2,CHEMBL3886459,CHEMBL3897600,CCOc1ccc(C[C@@H](NC(=O)c2sccc2Cl)C(=O)N[C@@H](Cc2ccccc2)C(=O)NCc2ccc(CN)cc2)cc1
US-9234000-B2,CHEMBL3886459,CHEMBL3964205,CCOc1ccc(C[C@@H](NC(=O)c2scnc2C)C(=O)N[C@@H](Cc2ccccc2)C(=O)NCc2ccc(CN)cc2)cc1
US-9234000-B2,CHEMBL3886459,CHEMBL3944522,CCOc1ccc(C[C@@H](NC(=O)c2ccco2)C(=O)N[C@@H](Cc2ccccc2)C(=O)NCc2ccc(CN)cc2)cc1
US-9234000-B2,CHEMBL3886459,CHEMBL3931962,CCOc1ccc(C[C@@H](NC(=O)c2sccc2C)C(=O)N[C@@H](Cc2ccccc2)C(=O)NCc2ccc(CN)cc2)cc1
US-9234000-B2,CHEMBL3886459,CHEMBL3981767,CCOc1ccc(C[C@@H](NC(=O)c2cccc(OC)n2)C(=O)N[C@@H](Cc2ccccc2)C(=O)NCc2ccc(CN)cc2)cc1
US-9234000-B2,CHEMBL3886459,CHEMBL3980108,CCOc1ccc(C[C@@H](NC(=O)c2cncc(OC)c2)C(=O)N[C@@H](Cc2ccccc2)C(=O)NCc2ccc(CN)cc2)cc1
US-9234000-B2,CHEMBL3886459,CHEMBL3951172,CCOc1ccc(C[C@@H](NC(=O)c2sccc2OC)C(=O)N[C@@H](Cc2ccccc2)C(=O)NCc2ccc(CN)cc2)cc1
US-9234000-B2,CHEMBL3886459,CHEMBL3919022,CCOc1ccc(C[C@@H](NC(=O)c2ccnc(OC)c2)C(=O)N[C@@H](Cc2ccccc2)C(=O)NCc2ccc(CN)cc2)cc1
US-9234000-B2,CHEMBL3886459,CHEMBL3894525,CCOc1ccc(C[C@@H](NC(=O)c2[nH]ccc2C)C(=O)N[C@@H](Cc2ccccc2)C(=O)NCc2ccc(CN)cc2)cc1
US-9234000-B2,CHEMBL3886459,CHEMBL3966756,CCOc1ccc(C[C@@H](NC(=O)c2sccc2N)C(=O)N[C@@H](Cc2ccccc2)C(=O)NCc2ccc(CN)cc2)cc1
US-9234000-B2,CHEMBL3886459,CHEMBL3937012,NCc1ccc(CNC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](CC2CCCCC2)NC(=O)c2ccccc2)cc1
US-9234000-B2,CHEMBL3886459,CHEMBL3975256,NCc1ccc(CNC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](Cc2ccc(Cl)cc2)NC(=O)c2ccccc2)cc1
US-9234000-B2,CHEMBL3886459,CHEMBL3942437,NCc1ccc(CNC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](Cc2ccc(OCc3ccc(Cl)cc3)cc2)NC(=O)c2ccccc2)cc1
US-9234000-B2,CHEMBL3886459,CHEMBL3945815,NCc1ccc(CNC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](Cc2ccc(O)cc2)NC(=O)c2ccccc2)cc1
US-9234000-B2,CHEMBL3886459,CHEMBL3917930,NCc1ccc(CNC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](Cc2ccc(OCc3ccc(F)cc3)cc2)NC(=O)c2ccccc2)cc1
US-9234000-B2,CHEMBL3886459,CHEMBL3902736,CCCOc1ccc(C[C@@H](NC(=O)c2ccccc2)C(=O)N[C@@H](Cc2ccccc2)C(=O)NCc2ccc(CN)cc2)cc1
US-9234000-B2,CHEMBL3886459,CHEMBL3930711,NCc1ccc(CNC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](Cc2ccc(OCc3ccccc3)cc2)NC(=O)c2ccccc2)cc1
US-9234000-B2,CHEMBL3886459,CHEMBL3915184,CC(C)C[C@@H](NC(=O)c1ccccc1)C(=O)N[C@@H](Cc1ccccc1)C(=O)NCc1ccc(CN)cc1
US-9234000-B2,CHEMBL3886459,CHEMBL3939729,NCc1ccc(CNC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](Cc2ccc(OCc3c(Cl)cccc3Cl)cc2)NC(=O)c2ccccc2)cc1
