patent_id,patent_chembl_id,compound_chembl_id,canonical_smiles
US-8791123-B2,CHEMBL3638907,CHEMBL3671146,O=C(c1cnn2ccc(N3CCC[C@@H]3c3cc(F)ccc3F)nc12)N1CC[C@H](O)C1
US-8791123-B2,CHEMBL3638907,CHEMBL3671147,O=C(c1cnn2ccc(N3CCC[C@@H]3c3cc(F)ccc3F)nc12)N1CC[C@@H](O)C1
US-8791123-B2,CHEMBL3638907,CHEMBL3671148,O=C(NC1CCOCC1)c1cnn2ccc(N3CCC[C@@H]3c3cc(F)ccc3F)nc12
US-8791123-B2,CHEMBL3638907,CHEMBL3671149,Cn1cnc(CNC(=O)c2cnn3ccc(N4CCC[C@@H]4c4cc(F)ccc4F)nc23)c1
US-8791123-B2,CHEMBL3638907,CHEMBL3671150,Cn1cc(CNC(=O)c2cnn3ccc(N4CCC[C@@H]4c4cc(F)ccc4F)nc23)cn1
US-8791123-B2,CHEMBL3638907,CHEMBL3671151,Cn1cncc1CCNC(=O)c1cnn2ccc(N3CCC[C@@H]3c3cc(F)ccc3F)nc12
US-8791123-B2,CHEMBL3638907,CHEMBL3671152,O=C(NCCN1CCNC1=O)c1cnn2ccc(N3CCC[C@@H]3c3cc(F)ccc3F)nc12
US-8791123-B2,CHEMBL3638907,CHEMBL3671153,O=C(NCCc1cnc[nH]1)c1cnn2ccc(N3CCC[C@@H]3c3cc(F)ccc3F)nc12
US-8791123-B2,CHEMBL3638907,CHEMBL3671154,O=C(NC[C@@H](O)CO)c1cnn2ccc(N3CCC[C@@H]3c3cc(F)ccc3F)nc12
US-8791123-B2,CHEMBL3638907,CHEMBL3671155,CN(C)C(=O)c1cnn2ccc(N3CCC[C@@H]3c3cc(F)ccc3F)nc12
US-8791123-B2,CHEMBL3638907,CHEMBL3671156,O=C(NCCn1ccnc1)c1cnn2ccc(N3CCC[C@@H]3c3cc(F)ccc3F)nc12
US-8791123-B2,CHEMBL3638907,CHEMBL3671157,O=C(NC[C@H](O)CO)c1cnn2ccc(N3CCC[C@@H]3c3cc(F)ccc3F)nc12
US-8791123-B2,CHEMBL3638907,CHEMBL3675908,NC(=O)c1cnn2ccc(N3CCC[C@@H]3c3cc(F)ccc3F)nc12
US-8791123-B2,CHEMBL3638907,CHEMBL3675909,O=C(c1cnn2ccc(N3CCC[C@@H]3c3cc(F)ccc3F)nc12)N1CC(O)C1
US-8791123-B2,CHEMBL3638907,CHEMBL3675910,CC1(O)CN(C(=O)c2cnn3ccc(N4CCC[C@@H]4c4cc(F)ccc4F)nc23)C1
US-8791123-B2,CHEMBL3638907,CHEMBL3675911,O=C(NC1CCC(C(=O)O)CC1)c1cnn2ccc(N3CCCC3c3cc(F)ccc3F)nc12
US-8791123-B2,CHEMBL3638907,CHEMBL3675912,O=C(NC1CCC(O)CC1)c1cnn2ccc(N3CCCC3c3cc(F)ccc3CO)nc12
US-8791123-B2,CHEMBL3638907,CHEMBL3675913,O=C(N[C@H]1CC[C@H](O)CC1)c1cnn2ccc(N3CCC[C@@H]3c3cccc(F)c3)nc12
US-8791123-B2,CHEMBL3638907,CHEMBL3675914,CC(C)(C)NC(=O)c1cnn2ccc(N3CCC[C@@H]3c3cccc(F)c3)nc12
US-8791123-B2,CHEMBL3638907,CHEMBL3675915,O=C(NC1CC1)c1cnn2ccc(N3CCC[C@@H]3c3cccc(F)c3)nc12
US-8791123-B2,CHEMBL3638907,CHEMBL3675916,CC(C)(C#N)NC(=O)c1cnn2ccc(N3CCCC3c3cc(F)ccc3F)nc12
US-8791123-B2,CHEMBL3638907,CHEMBL3675917,N#CCNC(=O)c1cnn2ccc(N3CCCC3c3cc(F)ccc3F)nc12
US-8791123-B2,CHEMBL3638907,CHEMBL3675918,CC(C)(CF)NC(=O)c1cnn2ccc(N3CCC[C@@H]3c3cc(F)ccc3F)nc12
US-8791123-B2,CHEMBL3638907,CHEMBL3675919,O=C(NC1CC1)c1cnn2ccc(N3C[C@H](O)C[C@@H]3c3cccc(F)c3)nc12
US-8791123-B2,CHEMBL3638907,CHEMBL3675920,CC(C)(C)NC(=O)c1cnn2ccc(N3C[C@H](O)C[C@@H]3c3cccc(F)c3)nc12
US-8791123-B2,CHEMBL3638907,CHEMBL3675921,CNC(=O)c1cnn2ccc(N3C[C@H](O)C[C@@H]3c3cccc(F)c3)nc12
US-8791123-B2,CHEMBL3638907,CHEMBL3675922,CS(=O)(=O)N1CCC(NC(=O)c2cnn3ccc(N4CCCC4c4cc(F)ccc4F)nc23)CC1
US-8791123-B2,CHEMBL3638907,CHEMBL3675923,NS(=O)(=O)N1CCC(NC(=O)c2cnn3ccc(N4CCCC4c4cc(F)ccc4F)nc23)CC1
US-8791123-B2,CHEMBL3638907,CHEMBL3675924,CS(=O)(=O)NCCNC(=O)c1cnn2ccc(N3CCCC3c3cc(F)ccc3F)nc12
US-8791123-B2,CHEMBL3638907,CHEMBL3675925,NS(=O)(=O)CCNC(=O)c1cnn2ccc(N3CCCC3c3cc(F)ccc3F)nc12
US-8791123-B2,CHEMBL3638907,CHEMBL3675926,O=C(NC1CC1)c1cnn2ccc(N3CCCC3c3cc(F)ccc3CO)nc12
US-8791123-B2,CHEMBL3638907,CHEMBL3675927,CC(C)(O)CNC(=O)c1cnn2ccc(N3CCCC3c3cc(F)ccc3CO)nc12
US-8791123-B2,CHEMBL3638907,CHEMBL3916880,CC1(O)CCC(NC(=O)c2cnn3ccc(N4CCC[C@@H]4c4cc(F)ccc4F)nc23)CC1
US-8791123-B2,CHEMBL3638907,CHEMBL3916880,CC1(O)CCC(NC(=O)c2cnn3ccc(N4CCC[C@@H]4c4cc(F)ccc4F)nc23)CC1
US-8791123-B2,CHEMBL3638907,CHEMBL3675929,O=C(NC1CC1)c1cnn2ccc(N3CCC[C@@H]3c3cncc(F)c3)nc12
US-8791123-B2,CHEMBL3638907,CHEMBL3675930,CC(C)(C)NC(=O)c1cnn2ccc(N3CCC[C@@H]3c3cncc(F)c3)nc12
US-8791123-B2,CHEMBL3638907,CHEMBL3675931,O=C(NCCN1CCOCC1)c1cnn2ccc(N3CCCC3c3cc(F)ccc3CO)nc12
US-8791123-B2,CHEMBL3638907,CHEMBL3675932,O=C(NCC(O)CO)c1cnn2ccc(N3CCCC3c3cc(F)ccc3CO)nc12
US-8791123-B2,CHEMBL3638907,CHEMBL3675933,CC(C)(CNS(C)(=O)=O)NC(=O)c1cnn2ccc(N3CCCC3c3cc(F)ccc3F)nc12
US-8791123-B2,CHEMBL3638907,CHEMBL3675934,CC(C)(N)CNC(=O)c1cnn2ccc(N3CCC[C@@H]3c3cc(F)ccc3F)nc12
US-8791123-B2,CHEMBL3638907,CHEMBL3675935,CC(C)(C)NC(=O)c1cnn2ccc(N3CC(F)(F)C[C@@H]3c3cccc(F)c3)nc12
US-8791123-B2,CHEMBL3638907,CHEMBL3675936,CC(CO)(CO)NC(=O)c1cnn2ccc(N3CCC[C@@H]3c3cc(F)ccc3F)nc12
US-8791123-B2,CHEMBL3638907,CHEMBL3675937,O=C(N[C@@H]1CCNC[C@@H]1F)c1cnn2ccc(N3CCC[C@@H]3c3cc(F)ccc3F)nc12
US-8791123-B2,CHEMBL3638907,CHEMBL3675938,O=C(NC[C@H](O)CO)c1cnn2ccc(N3CCC[C@@H]3c3cc(F)ccc3C(F)(F)F)nc12
US-8791123-B2,CHEMBL3638907,CHEMBL3675939,O=C(NC[C@@H](O)CO)c1cnn2ccc(N3CCC[C@@H]3c3cc(F)ccc3C(F)(F)F)nc12
US-8791123-B2,CHEMBL3638907,CHEMBL3675940,NC(=O)c1cnn2ccc(N3CCC[C@@H]3c3cc(F)ccc3C(F)(F)F)nc12
US-8791123-B2,CHEMBL3638907,CHEMBL3675941,CONC(=O)c1cnn2ccc(N3CCC[C@@H]3c3cc(F)ccc3F)nc12
US-8791123-B2,CHEMBL3638907,CHEMBL3675942,O=C(NOCC1CC1)c1cnn2ccc(N3CCC[C@@H]3c3cc(F)ccc3F)nc12
US-8791123-B2,CHEMBL3638907,CHEMBL3675943,CC1(C)CC[C@H](c2cc(F)ccc2F)N1c1ccn2ncc(C(N)=O)c2n1
US-8791123-B2,CHEMBL3638907,CHEMBL3639748,CC1(C)CC[C@H](c2cc(F)ccc2F)N1c1ccn2ncc(C(=O)NC3CC3)c2n1
US-8791123-B2,CHEMBL3638907,CHEMBL3675944,CC(C)(C#N)NC(=O)c1cnn2ccc(N3CCCC3c3cncc(F)c3)nc12
US-8791123-B2,CHEMBL3638907,CHEMBL3675945,CS(=O)(=O)N1CCC(NC(=O)c2cnn3ccc(N4CCCC4c4cncc(F)c4)nc23)CC1
US-8791123-B2,CHEMBL3638907,CHEMBL3675946,CC(C)(CF)NC(=O)c1cnn2ccc(N3CCC[C@@H]3c3cncc(F)c3)nc12
US-8791123-B2,CHEMBL3638907,CHEMBL3675947,O=C(NC1CCOCC1)c1cnn2ccc(N3CCC[C@@H]3c3cncc(F)c3)nc12
US-8791123-B2,CHEMBL3638907,CHEMBL3675948,CONC(=O)c1cnn2ccc(N3CCC[C@@H]3c3cncc(F)c3)nc12
US-8791123-B2,CHEMBL3638907,CHEMBL3675949,NC(=O)c1cnn2ccc(N3CCC[C@@H]3c3cccc(F)c3)nc12
US-8791123-B2,CHEMBL3638907,CHEMBL3675950,CONC(=O)c1cnn2ccc(N3CCC[C@@H]3c3cccc(F)c3)nc12
US-8791123-B2,CHEMBL3638907,CHEMBL3675951,NC(=O)c1cnn2ccc(N3CCC[C@@H]3c3cc(F)cc(OCCN4CCOCC4)c3)nc12
US-8791123-B2,CHEMBL3638907,CHEMBL3675952,COCCOc1cc(F)cc([C@H]2CCCN2c2ccn3ncc(C(=O)NC4CC4)c3n2)c1
US-8791123-B2,CHEMBL3638907,CHEMBL3675953,COCCOc1cc(F)cc([C@H]2CCCN2c2ccn3ncc(C(N)=O)c3n2)c1
US-8791123-B2,CHEMBL3638907,CHEMBL3675954,O=C(NC1CC1)c1cnn2ccc(N3CCCC3c3cc(F)cnc3CO)nc12
US-8791123-B2,CHEMBL3638907,CHEMBL3675955,CC(C)(C)NC(=O)c1cnn2ccc(N3CCCC3c3cc(F)cnc3CO)nc12
US-8791123-B2,CHEMBL3638907,CHEMBL3675956,CC(C)(CF)NC(=O)c1cnn2ccc(N3CCCC3c3cc(F)cnc3CO)nc12
US-8791123-B2,CHEMBL3638907,CHEMBL3675957,NC(=O)c1cnn2ccc(N3CCCC3c3cc(F)cnc3CO)nc12
US-8791123-B2,CHEMBL3638907,CHEMBL3675958,CONC(=O)c1cnn2ccc(N3CCCC3c3cc(F)cnc3CO)nc12
US-8791123-B2,CHEMBL3638907,CHEMBL3675959,O=C(NC1(C(=O)O)CC1)c1cnn2ccc(N3CCCC3c3cc(F)ccc3F)nc12
US-8791123-B2,CHEMBL3638907,CHEMBL3675960,O=C(NC1CC1)c1cnn2ccc(N3CCC[C@@H]3c3cc(F)cc(OCCN4CCOCC4)c3)nc12
US-8791123-B2,CHEMBL3638907,CHEMBL3675961,NC(=O)c1cnn2ccc(N3CCC[C@@H]3c3cc(F)ccc3OCCN3CCOCC3)nc12
US-8791123-B2,CHEMBL3638907,CHEMBL3675962,O=C(NC1CC1)c1cnn2ccc(N3CCC[C@@H]3c3cc(F)ccc3OCCN3CCOCC3)nc12
US-8791123-B2,CHEMBL3638907,CHEMBL3675963,O=C(NOC[C@@H](O)CO)c1cnn2ccc(N3CCC[C@@H]3c3cc(F)ccc3F)nc12
US-8791123-B2,CHEMBL3638907,CHEMBL3675964,COCCOc1ccc(F)cc1[C@H]1CCCN1c1ccn2ncc(C(N)=O)c2n1
US-8791123-B2,CHEMBL3638907,CHEMBL3675965,COCCOc1ccc(F)cc1[C@H]1CCCN1c1ccn2ncc(C(=O)NC3CC3)c2n1
US-8791123-B2,CHEMBL3638907,CHEMBL3675966,CC1(NC(=O)c2cnn3ccc(N4CCC[C@@H]4c4cncc(F)c4)nc23)CC1
US-8791123-B2,CHEMBL3638907,CHEMBL3675967,CC1(O)CN(C(=O)c2cnn3ccc(N4CCC[C@@H]4c4cncc(F)c4)nc23)C1
US-8791123-B2,CHEMBL3638907,CHEMBL3675968,CC(C)NC(=O)c1cnn2ccc(N3CCC[C@@H]3c3cncc(F)c3)nc12
US-8791123-B2,CHEMBL3638907,CHEMBL3675969,O=C(c1cnn2ccc(N3CCC[C@@H]3c3cncc(F)c3)nc12)N1CCCC1
US-8791123-B2,CHEMBL3638907,CHEMBL3675970,O=C(Nc1ccc(F)cn1)c1cnn2ccc(N3CCC[C@@H]3c3cncc(F)c3)nc12
US-8791123-B2,CHEMBL3638907,CHEMBL3675971,COC1CN(C(=O)c2cnn3ccc(N4CCC[C@@H]4c4cncc(F)c4)nc23)C1
US-8791123-B2,CHEMBL3638907,CHEMBL3675972,O=C(NCC(F)CCl)c1cnn2ccc(N3CCC[C@@H]3c3cncc(F)c3)nc12
US-8791123-B2,CHEMBL3638907,CHEMBL3675973,O=C(NC1(C(F)(F)F)CC1)c1cnn2ccc(N3CCC[C@@H]3c3cncc(F)c3)nc12
US-8791123-B2,CHEMBL3638907,CHEMBL3902802,O=C(NC1CCC(O)CC1)c1cnn2ccc(N3CCC[C@@H]3c3cncc(F)c3)nc12
US-8791123-B2,CHEMBL3638907,CHEMBL3902802,O=C(NC1CCC(O)CC1)c1cnn2ccc(N3CCC[C@@H]3c3cncc(F)c3)nc12
US-8791123-B2,CHEMBL3638907,CHEMBL3675975,O=C(NC1CCC1)c1cnn2ccc(N3CCC[C@@H]3c3cncc(F)c3)nc12
US-8791123-B2,CHEMBL3638907,CHEMBL3675976,CC1(NC(=O)c2cnn3ccc(N4CCCC4c4cncc(F)c4)nc23)CCC1
US-8791123-B2,CHEMBL3638907,CHEMBL3675977,O=C(N[C@H]1CCC[C@@H]1O)c1cnn2ccc(N3CCCC3c3cncc(F)c3)nc12
US-8791123-B2,CHEMBL3638907,CHEMBL3675978,O=C(N[C@H]1CCC[C@H]1O)c1cnn2ccc(N3CCCC3c3cncc(F)c3)nc12
US-8791123-B2,CHEMBL3638907,CHEMBL3675979,O=C(N[C@H]1CC[C@H](O)C1)c1cnn2ccc(N3CCCC3c3cncc(F)c3)nc12
US-8791123-B2,CHEMBL3638907,CHEMBL3675980,O=C(NCC1CC1)c1cnn2ccc(N3CCCC3c3cncc(F)c3)nc12
US-8791123-B2,CHEMBL3638907,CHEMBL3675981,O=C(NC1(CO)CC1)c1cnn2ccc(N3CCCC3c3cncc(F)c3)nc12
US-8791123-B2,CHEMBL3638907,CHEMBL3675982,O=C(c1cnn2ccc(N3CCCC3c3cncc(F)c3)nc12)N1CC(O)C1
US-8791123-B2,CHEMBL3638907,CHEMBL3675983,C[C@H](O)CNC(=O)c1cnn2ccc(N3CCCC3c3cncc(F)c3)nc12
US-8791123-B2,CHEMBL3638907,CHEMBL3675984,C[C@@H](O)CNC(=O)c1cnn2ccc(N3CCCC3c3cncc(F)c3)nc12
US-8791123-B2,CHEMBL3638907,CHEMBL3675985,CC(C)(O)CNC(=O)c1cnn2ccc(N3CCCC3c3cncc(F)c3)nc12
US-8791123-B2,CHEMBL3638907,CHEMBL3675986,O=C(NCCO)c1cnn2ccc(N3CCCC3c3cncc(F)c3)nc12
US-8791123-B2,CHEMBL3638907,CHEMBL3675987,CC(NC(=O)c1cnn2ccc(N3CCCC3c3cncc(F)c3)nc12)C1CC1
US-8791123-B2,CHEMBL3638907,CHEMBL3675988,CNC(=O)c1cnn2ccc(N3CCCC3c3cncc(F)c3)nc12
US-8791123-B2,CHEMBL3638907,CHEMBL3675989,C[C@H](CO)NC(=O)c1cnn2ccc(N3CCCC3c3cncc(F)c3)nc12
US-8791123-B2,CHEMBL3638907,CHEMBL3675990,C[C@@H](CO)NC(=O)c1cnn2ccc(N3CCCC3c3cncc(F)c3)nc12
US-8791123-B2,CHEMBL3638907,CHEMBL3675991,NC(=O)c1cnn2ccc(N3CCCC3c3cncc(F)c3)nc12
US-8791123-B2,CHEMBL3638907,CHEMBL3675992,COCC(C)NC(=O)c1cnn2ccc(N3CCCC3c3cncc(F)c3)nc12
US-8791123-B2,CHEMBL3638907,CHEMBL3675993,COCC(O)CNC(=O)c1cnn2ccc(N3CCCC3c3cncc(F)c3)nc12
US-8791123-B2,CHEMBL3638907,CHEMBL3675994,O=C(NC1CCC[C@@H]1O)c1cnn2ccc(N3CCCC3c3cncc(F)c3)nc12
US-8791123-B2,CHEMBL3638907,CHEMBL3675995,CC(C)[C@@H](CO)NC(=O)c1cnn2ccc(N3CCCC3c3cncc(F)c3)nc12
US-8791123-B2,CHEMBL3638907,CHEMBL3675996,CC(C)[C@H](CO)NC(=O)c1cnn2ccc(N3CCCC3c3cncc(F)c3)nc12
US-8791123-B2,CHEMBL3638907,CHEMBL3675997,C[C@@H](NC(=O)c1cnn2ccc(N3CCC[C@@H]3c3cncc(F)c3)nc12)C1CC1
US-8791123-B2,CHEMBL3638907,CHEMBL3675998,C[C@H](NC(=O)c1cnn2ccc(N3CCC[C@@H]3c3cncc(F)c3)nc12)C1CC1
US-8791123-B2,CHEMBL3638907,CHEMBL3675999,CC(C)(CO)CNC(=O)c1cnn2ccc(N3CCC[C@@H]3c3cncc(F)c3)nc12
US-8791123-B2,CHEMBL3638907,CHEMBL3676000,O=C(c1cnn2ccc(N3CCC[C@@H]3c3cncc(F)c3)nc12)N1CCC1
US-8791123-B2,CHEMBL3638907,CHEMBL3676001,O=C(c1cnn2ccc(N3CCC[C@@H]3c3cncc(F)c3)nc12)N1CC(CO)C1
US-8791123-B2,CHEMBL3638907,CHEMBL3676002,O=C(c1cnn2ccc(N3CCC[C@@H]3c3cncc(F)c3)nc12)N1CC[C@H](O)C1
US-8791123-B2,CHEMBL3638907,CHEMBL3676003,C[C@@H](NC(=O)c1cnn2ccc(N3CCCC3c3cncc(F)c3)nc12)C(F)(F)F
US-8791123-B2,CHEMBL3638907,CHEMBL3676004,C[C@H](NC(=O)c1cnn2ccc(N3CCCC3c3cncc(F)c3)nc12)C(F)(F)F
US-8791123-B2,CHEMBL3638907,CHEMBL3676005,O=C(NCC(F)(F)F)c1cnn2ccc(N3CCC[C@@H]3c3cncc(F)c3)nc12
US-8791123-B2,CHEMBL3638907,CHEMBL3676006,CC(C)(CO)NC(=O)c1cnn2ccc(N3CCC[C@@H]3c3cncc(F)c3)nc12
US-8791123-B2,CHEMBL3638907,CHEMBL3676007,O=C(N[C@@H]1CCC[C@H]1O)c1cnn2ccc(N3CCC[C@@H]3c3cncc(F)c3)nc12
US-8791123-B2,CHEMBL3638907,CHEMBL3676008,O=C(NCC(F)F)c1cnn2ccc(N3CCC[C@@H]3c3cncc(F)c3)nc12
US-8791123-B2,CHEMBL3638907,CHEMBL3676009,O=C(N[C@@H]1CCC[C@@H]1O)c1cnn2ccc(N3CCC[C@@H]3c3cncc(F)c3)nc12
US-8791123-B2,CHEMBL3638907,CHEMBL3676010,O=C(N[C@@H]1CCCC[C@H]1O)c1cnn2ccc(N3CCC[C@@H]3c3cncc(F)c3)nc12
US-8791123-B2,CHEMBL3638907,CHEMBL3676011,O=C(c1cnn2ccc(N3CCC[C@@H]3c3cncc(F)c3)nc12)N1CCCCC1
US-8791123-B2,CHEMBL3638907,CHEMBL3676012,O=C(N[C@@H]1C2CC[C@@H](C2)[C@@H]1CO)c1cnn2ccc(N3CCCC3c3cncc(F)c3)nc12
US-8791123-B2,CHEMBL3638907,CHEMBL3676013,COc1ncc(F)cc1[C@H]1CCCN1c1ccn2ncc(C(=O)N3CC(O)C3)c2n1
US-8791123-B2,CHEMBL3638907,CHEMBL3904952,COc1ncc(F)cc1[C@H]1CCCN1c1ccn2ncc(C(=O)NC3CCC(O)CC3)c2n1
US-8791123-B2,CHEMBL3638907,CHEMBL3676015,COc1ncc(F)cc1[C@H]1CCCN1c1ccn2ncc(C(=O)NCCCNC(=O)OC(C)(C)C)c2n1
US-8791123-B2,CHEMBL3638907,CHEMBL3676016,NCCCNC(=O)c1cnn2ccc(N3CCC[C@@H]3c3cc(F)c[nH]c3=O)nc12
US-8791123-B2,CHEMBL3638907,CHEMBL3676017,COc1ncc(F)cc1[C@H]1CCCN1c1ccn2ncc(C(=O)NC[C@H](O)CO)c2n1
US-8791123-B2,CHEMBL3638907,CHEMBL3676018,COc1ncc(F)cc1[C@H]1CCCN1c1ccn2ncc(C(=O)N3CC(C)(O)C3)c2n1
US-8791123-B2,CHEMBL3638907,CHEMBL3676019,COc1ncc(F)cc1[C@H]1CCCN1c1ccn2ncc(C(=O)NCCCO)c2n1
US-8791123-B2,CHEMBL3638907,CHEMBL3676020,COc1ncc(F)cc1[C@H]1CCCN1c1ccn2ncc(C(=O)NCC(O)CO)c2n1
US-8791123-B2,CHEMBL3638907,CHEMBL3676021,COc1ncc(F)cc1[C@H]1CCCN1c1ccn2ncc(C(=O)NC[C@@H](O)CO)c2n1
US-8791123-B2,CHEMBL3638907,CHEMBL3676022,COc1ncc(F)cc1[C@H]1CCCN1c1ccn2ncc(C(=O)NCCCCO)c2n1
US-8791123-B2,CHEMBL3638907,CHEMBL3676023,COc1ncc(F)cc1[C@H]1CCCN1c1ccn2ncc(C(=O)NOCCOC(C)(C)C)c2n1
US-8791123-B2,CHEMBL3638907,CHEMBL3676024,CNC(=O)c1cnn2ccc(N3CCC[C@@H]3c3cc(F)cnc3OC)nc12
US-8791123-B2,CHEMBL3638907,CHEMBL3676025,COc1ncc(F)cc1[C@H]1CCCN1c1ccn2ncc(C(=O)N[C@H]3CC[C@H](O)C3)c2n1
US-8791123-B2,CHEMBL3638907,CHEMBL3676026,COc1ncc(F)cc1[C@H]1CCCN1c1ccn2ncc(C(=O)NCCO)c2n1
US-8791123-B2,CHEMBL3638907,CHEMBL3676027,COc1ncc(F)cc1[C@H]1CCCN1c1ccn2ncc(C(=O)NC[C@H](C)O)c2n1
US-8791123-B2,CHEMBL3638907,CHEMBL3676028,COc1ncc(F)cc1[C@H]1CCCN1c1ccn2ncc(C(=O)NC[C@@H](C)O)c2n1
US-8791123-B2,CHEMBL3638907,CHEMBL3676029,COc1ncc(F)cc1[C@H]1CCCN1c1ccn2ncc(C(=O)NCC(C)(C)O)c2n1
US-8791123-B2,CHEMBL3638907,CHEMBL3676030,COc1ncc(F)cc1[C@H]1CCCN1c1ccn2ncc(C(=O)NC3CCN(CCO)CC3)c2n1
US-8791123-B2,CHEMBL3638907,CHEMBL3676031,COc1ncc(F)cc1[C@H]1CCCN1c1ccn2ncc(C(=O)NC(CO)CO)c2n1
US-8791123-B2,CHEMBL3638907,CHEMBL3676032,COc1ncc(F)cc1[C@H]1CCCN1c1ccn2ncc(C(=O)Nc3ccc(=O)[nH]c3)c2n1
US-8791123-B2,CHEMBL3638907,CHEMBL3676033,COc1ncc(F)cc1[C@H]1CCCN1c1ccn2ncc(C(=O)NC3CCN(S(C)(=O)=O)CC3)c2n1
US-8791123-B2,CHEMBL3638907,CHEMBL3676034,O=C(NCCO)c1cnn2ccc(N3CCCC3c3cc(F)ccc3F)nc12
US-8791123-B2,CHEMBL3638907,CHEMBL3676035,C[C@H](O)CNC(=O)c1cnn2ccc(N3CCC[C@@H]3c3cc(F)ccc3F)nc12
US-8791123-B2,CHEMBL3638907,CHEMBL3676036,C[C@@H](O)CNC(=O)c1cnn2ccc(N3CCCC3c3cc(F)ccc3F)nc12
US-8791123-B2,CHEMBL3638907,CHEMBL3676037,CC(C)(CO)CNC(=O)c1cnn2ccc(N3CCCC3c3cc(F)ccc3F)nc12
US-8791123-B2,CHEMBL3638907,CHEMBL3676038,O=C(N[C@H]1CC[C@H](O)C1)c1cnn2ccc(N3CCC[C@@H]3c3cc(F)ccc3F)nc12
US-8791123-B2,CHEMBL3638907,CHEMBL3676039,O=C(NCCN1CCC(O)CC1)c1cnn2ccc(N3CCC[C@@H]3c3cc(F)ccc3F)nc12
US-8791123-B2,CHEMBL3638907,CHEMBL3676040,CN1CCN(CCNC(=O)c2cnn3ccc(N4CCCC4c4cc(F)ccc4F)nc23)CC1
US-8791123-B2,CHEMBL3638907,CHEMBL3676041,COCCNC(=O)c1cnn2ccc(N3CCCC3c3cc(F)ccc3F)nc12
US-8791123-B2,CHEMBL3638907,CHEMBL3676042,O=C(NC(CO)CO)c1cnn2ccc(N3CCC[C@@H]3c3cc(F)ccc3F)nc12
US-8791123-B2,CHEMBL3638907,CHEMBL3639749,C[C@@H](O)[C@H](CO)NC(=O)c1cnn2ccc(N3CCCC3c3cc(F)ccc3F)nc12
US-8791123-B2,CHEMBL3638907,CHEMBL3676043,C[C@H](O)[C@H](CO)NC(=O)c1cnn2ccc(N3CCCC3c3cc(F)ccc3F)nc12
US-8791123-B2,CHEMBL3638907,CHEMBL3676044,C[C@H](O)[C@@H](CO)NC(=O)c1cnn2ccc(N3CCCC3c3cc(F)ccc3F)nc12
