doc_chembl_id,numAtoms,avgNumMolAtoms,smarts,time,scaff_frac
CHEMBL2401646,21,31.939393939393938,[#6]-&!@[#6]1:&@[#6]:&@[#8]:&@[#6]2:&@[#6]:&@1:&@[#6]:&@[#7]:&@[#6](:&@[#6]:&@2-&!@[#8]-&!@[#6](-&!@[#6])-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1-&!@[#17])-&!@[#7],5.866318225860596,0.657495256166983
CHEMBL2412975,18,29.660377358490567,"[#6]-&!@[#6]1:,-;@[#6]:,-;@[#6]:,-;@[#6](:,-;@[#6]:,-;@[#6]:,-;@1)-&!@[#7]1-&@[#6]-&@[#6]-&@[#8]-&@[#6]2:&@[#6](-&@[#6]-&@1):&@[#6]:&@[#7]:&@[#6]:&@[#7]:&@2",0.6657798290252686,0.6068702290076335
CHEMBL2439976,23,33.44736842105263,[#6]-&!@[#7]-&!@[#6](=&!@[#8])-&!@[#6]1:&@[#6]:&@[#6](:&@[#8]:&@[#7]:&@1)-&!@[#6]1:&@[#6](-&!@[#8]):&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1-&!@[#8]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1,0.0966036319732666,0.6876475216365067
CHEMBL3085648,23,31.491525423728813,[#7]#&!@[#6]-&!@[#6]1:&@[#6]:&@[#7]:&@[#6](:&@[#7]:&@1)-&!@[#6](=&!@[#8])-&!@[#7]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@[#6]:&@1-&!@[#6]1=&@[#6]-&@[#6]-&@[#6]-&@[#6]-&@[#6]-&@1)-&!@[#6],1.25040602684021,0.7303552206673843
CHEMBL3232847,17,23.977777777777778,"[#7]-&!@[#6]1:&@[#7]:&@[#6]:&@[#7]:&@[#6]2:&@[#6]:&@1-&@[#7]=,-;@[#6](-&@[#6]-&@[#8]-&@2)-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1",0.007283926010131836,0.7089898053753475
CHEMBL3351923,20,32.111111111111114,[#6]1:&@[#6]:&@[#6]:&@[#6]2:&@[#6](:&@[#6]:&@1)-&@[#6]1(-&@[#6]-&@[#8]-&@[#6](=&@[#7]-&@1)-&!@[#7])-&@[#6]1:&@[#6](-&@[#8]-&@2):&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@1)-&!@[#6],30.32685613632202,0.6228373702422144
CHEMBL3351932,37,45.029411764705884,[#6]-&!@[#7]1:&@[#6](-&!@[#6]):&@[#6](:&@[#6]2:&@[#6]:&@1:&@[#6]:&@[#6](:&@[#6]:&@[#6]:&@2)-&!@[#6](=&!@[#8])-&!@[#7]-&!@[#6]1(-&!@[#6](=&!@[#8])-&!@[#7]-&!@[#6]2:&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@[#6]:&@2)-&!@[#6]=&!@[#6]-&!@[#6](=&!@[#8])-&!@[#8])-&@[#6]-&@[#6]-&@[#6]-&@1)-&!@[#6]1-&@[#6]-&@[#6]-&@[#6]-&@[#6]-&@1,30.13687515258789,0.821685173089484
CHEMBL3352511,21,26.058823529411764,[#7]-&!@[#6](=&!@[#8])-&!@[#6]1:&@[#6]:&@[#6](:&@[#7]:&@[#6]:&@1-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1)-&!@[#6]1:&@[#6]:&@[#6]:&@[#7]:&@[#6](:&@[#7]:&@1)-&!@[#7],0.0045206546783447266,0.8058690744920993
CHEMBL3414522,23,33.354838709677416,[#8]=&!@[#6](-&!@[#7]-&!@[#8])-&!@[#6]1(-&!@[#16](=&!@[#8])(=&!@[#8])-&!@[#6]2:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@2)-&@[#6]-&@[#6]-&@[#6]2(-&@[#6]-&@1)-&@[#6]-&@[#6]-&@[#7]-&@[#6]-&@[#6]-&@2,2.440021276473999,0.6895551257253385
CHEMBL3421625,18,27.972972972972972,[#8]=&!@[#6](-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1)-&!@[#7]1-&@[#6]-&@[#6]-&@[#7]2:&@[#6](-&@[#6]-&@1):&@[#7]:&@[#7]:&@[#6]:&@2-&!@[#6],2.001132011413574,0.6434782608695653
