smiles target_chembl_id target_index
NS(=O)(=O)c1ccc(cc1)C(=O)N2CCc3cc(O)c(O)cc3C2c4ccc(Cl)cc4 CHEMBL205 1
NS(=O)(=O)c1ccc(cc1)C(=O)N2CCc3cc(O)c(O)cc3C2c4ccc(Br)cc4 CHEMBL205 1
NS(=O)(=O)c1ccc(NC(=O)Nc2ccc(cc2Cl)C(F)(F)F)cc1 CHEMBL205 1
NS(=O)(=O)c1ccc(NC(=O)Nc2cc(ccc2Cl)[N+](=O)[O-])cc1 CHEMBL205 1
NS(=O)(=O)c1ccc(NC(=O)Nc2c(F)cccc2F)cc1 CHEMBL205 1
NS(=O)(=O)c1cccc(c1)N2C(=Nc3c(Br)cccc3C2=O)S CHEMBL205 1
NS(=O)(=O)c1cccc(c1)N2C(=Nc3cc(Cl)ccc3C2=O)S CHEMBL205 1
NS(=O)(=O)c1nnc(\N=C\c2cccc(\C=N\c3nnc(s3)S(=O)(=O)N)c2)s1 CHEMBL205 1
Clc1cccc(c1)c2oc(\C=N\NC(=O)CSc3nnc(Nc4ccccc4)s3)cc2 CHEMBL205 1
Clc1ccc(c(Cl)c1)c2oc(\C=N\NC(=O)CSc3nnc(Nc4ccccc4)s3)cc2 CHEMBL205 1
Clc1ccc(cc1)c2oc(\C=N\NC(=O)CSc3nnc(Nc4ccccc4)s3)cc2 CHEMBL205 1
Clc1ccccc1c2oc(\C=N\NC(=O)CSc3nnc(Nc4ccccc4)s3)cc2 CHEMBL205 1
[O-][N+](=O)c1cccc(c1)c2oc(\C=N\NC(=O)CSc3nnc(Nc4ccccc4)s3)cc2 CHEMBL205 1
[O-][N+](=O)c1ccccc1c2oc(\C=N\NC(=O)CSc3nnc(Nc4ccccc4)s3)cc2 CHEMBL205 1
NS(=O)(=O)c1ccc(NC(=[Se])NC(=O)c2cc(Br)cc(OC(F)(F)F)c2)cc1 CHEMBL205 1
COc1ccc(\C=C\C(=O)Nc2ccc(cc2)S(=O)(=O)N)cc1OC CHEMBL205 1
NS(=O)(=O)c1ccc(NC(=O)\C=C\c2ccccc2OC(F)F)cc1 CHEMBL205 1
NS(=O)(=O)c1ccc(NC(=O)\C=C\c2cccc(F)c2)cc1 CHEMBL205 1
Clc1ccc(CNC(=N)SCCCc2c[nH]cn2)cc1 CHEMBL264 2
Cl.CCC(CC)N1CCN(CC1)C(=O)CCOc2ccc(cc2)C#N CHEMBL264 2
Cl.CCC(CC)N1CCN(CC1)C(=O)CCC(=O)c2ccc(OC)c(F)c2 CHEMBL264 2
Cl.Cl.CCC(CC)N1CCN(CC1)C(=O)Cc2ccc(cc2)N(C)C CHEMBL264 2
Cl.CCC(CC)N1CCN(CC1)C(=O)CCC(=O)c2ccc(OC)c(OC)c2 CHEMBL264 2
Cl.CCC(CC)N1CCN(CC1)C(=O)CCC(=O)c2ccc(Cl)cc2 CHEMBL264 2
Cl.CCC(C)(C)N1CCN(CC1)C(=O)CCC(=O)c2ccc(Cl)cc2 CHEMBL264 2
C[C@@H](N)Cc1c[nH]cn1 CHEMBL264 2
C[C@@H]1CCCN1CCc2oc3ccc(cc3c2)c4ccc(cc4)C(=O)N5CCOCC5 CHEMBL264 2
C[C@@H]1CCCN1CCc2oc3ccc(cc3c2)c4ccc(cn4)C(=O)N5CCOCC5 CHEMBL264 2
C[C@@H]1CCCN1CCc2oc3ccc(cc3c2)c4ccc(cc4)C#N CHEMBL264 2
CC1CCCN1CCc2oc3ccc(cc3c2)c4ccc(cc4)C#N CHEMBL264 2
C(CNc1ccnc2ccccc12)Cc3ccc(OCCCN4CCCCC4)cc3 CHEMBL264 2
Clc1ccc2c(Nc3ccc(OCCCN4CCCCC4)cc3)ccnc2c1 CHEMBL264 2
C(COc1ccc(CCNc2c3CCCCc3nc4ccccc24)cc1)CN5CCCCC5 CHEMBL264 2
C(COc1ccc(CCNc2ccnc3ccccc23)cc1)CN4CCCCC4 CHEMBL264 2
C(COc1ccc(Nc2ccnc3ccccc23)cc1)CN4CCCCC4 CHEMBL264 2
C[C@@H](N)Cc1c[nH]cn1 CHEMBL264 2
Clc1ccc(CNC(=N)SCCCc2c[nH]cn2)cc1 CHEMBL264 2
CCC(CC)N1CCN(CC1)C(=O)CCC(=O)c2ccc(OC)c(OC)c2 CHEMBL264 2
C(COc1ccc(CN2CCCCC2)cc1)CN3CCCCC3 CHEMBL264 2
C[C@@H]1CCCN1CCc2oc3ccc(cc3c2)c4ccc(cc4)C#N CHEMBL264 2
C[C@@H]1CC[C@@H](C)N1CCCOc2ccc(cc2)c3ccc(cc3)C(=O)N4CCOCC4 CHEMBL264 2
C[C@@H]1CCCN1CCc2oc3ccc(cc3c2)C(=O)c4cccc(Cl)c4 CHEMBL264 2
C[C@@H]1CCCN1CCc2oc3ccc(cc3c2)C(=O)c4cc(F)cc(F)c4 CHEMBL264 2
C[C@@H]1CCCN1CCc2oc3ccc(cc3c2)C(=O)c4ccccc4 CHEMBL264 2
C[C@@H]1CCCN1CCc2oc3ccc(cc3c2)c4cccc(c4)C#N CHEMBL264 2
C[C@@H]1CCCN1CCc2oc3ccc(cc3c2)c4ccc(cc4)C(=O)C5CC5 CHEMBL264 2
C[C@@H]1CCCN1CCc2oc3ccc(cc3c2)c4cccc(c4)C(=O)C CHEMBL264 2
C[C@@H]1CCCN1CCc2oc3ccc(cc3c2)C(=O)c4ccc(C)cc4 CHEMBL264 2
COc1ccc(cc1)C(=O)c2ccc3oc(CCN4CCC[C@H]4C)cc3c2 CHEMBL264 2
C[C@@H]1CCCN1CCc2oc3ccc(cc3c2)c4cccc(c4)C(C)(C)O CHEMBL264 2
C[C@H]1CCCN1CCc2oc3ccc(cc3c2)c4ccc(cc4)C#N CHEMBL264 2
C[C@@H]1CCCN1CCc2oc3ccc(cc3c2)C(=O)c4ccccc4F CHEMBL264 2
CC(O)c1cccc(c1)c2ccc3oc(CCN4CCC[C@H]4C)cc3c2 CHEMBL264 2
C[C@@H]1CCCN1CCc2oc3ccc(cc3c2)c4cccc(CO)c4 CHEMBL264 2
C[C@@H]1CCCN1CCc2oc3ccc(cc3c2)C(=O)c4ccc(cc4)N(C)C CHEMBL264 2
C[C@@H]1CCCN1CCc2oc3ccc(cc3c2)C(=O)c4ccc(F)c(C)c4 CHEMBL264 2
C[C@@H]1CCCN1CCc2oc3ccc(cc3c2)C(=O)c4cccc(F)c4 CHEMBL264 2
C[C@@H]1CCCN1CCc2oc3ccc(cc3c2)C(=O)c4ccc(F)cc4 CHEMBL264 2
C[C@@H]1CCCN1CCc2oc3ccc(cc3c2)C(=O)c4ccc(Cl)cc4 CHEMBL264 2
CCC(=O)c1cccc(c1)c2ccc3oc(CCN4CCC[C@H]4C)cc3c2 CHEMBL264 2
C[C@@H]1CCCN1CCc2oc3ccc(cc3c2)C(=O)c4ccc(Cl)c(C)c4 CHEMBL264 2
C[C@@H]1CCCN1CCc2oc3ccc(cc3c2)c4cccc(c4)C(=O)C5CC5 CHEMBL264 2
C[C@@H]1CCCN1CCc2oc3ccc(cc3c2)c4ccc(CO)cc4 CHEMBL264 2
C[C@@H]1CCCN1CCc2oc3ccc(cc3c2)c4ccc(cc4)C#N CHEMBL264 2
C[C@@H]1CCCN1CCc2oc3ccc(CNc4ncc(s4)[N+](=O)[O-])cc3c2 CHEMBL264 2
C[C@@H]1CCCN1CCc2oc3ccc(CNc4cc(nc(c4)C#N)C#N)cc3c2 CHEMBL264 2
C[C@@H]1CCCN1CCc2oc3ccc(CNc4ccc(cc4)C(=O)C(F)(F)F)cc3c2 CHEMBL264 2
C[C@@H]1CCCN1CCc2oc3ccc(CNc4cncnc4)cc3c2 CHEMBL264 2
C[C@@H]1CCCN1CCc2oc3ccc(CNc4cccc(c4)C#N)cc3c2 CHEMBL264 2
C[C@@H]1CCCN1CCc2oc3ccc(CNc4ccc(Cl)nn4)cc3c2 CHEMBL264 2
CCc1cnc(NCc2ccc3oc(CCN4CCC[C@H]4C)cc3c2)nc1 CHEMBL264 2
C[C@@H]1CCCN1CCc2oc3ccc(CNc4ncccc4[N+](=O)[O-])cc3c2 CHEMBL264 2
C[C@@H]1CCCN1CCc2oc3ccc(CNc4cnccn4)cc3c2 CHEMBL264 2
C[C@@H]1CCCN1CCc2oc3ccc(CNc4ncccn4)cc3c2 CHEMBL264 2
C[C@@H]1CCCN1CCc2oc3ccc(CNc4ccccc4[N+](=O)[O-])cc3c2 CHEMBL264 2
C[C@@H]1CCCN1CCc2oc3ccc(CNc4ncc(cc4[N+](=O)[O-])[N+](=O)[O-])cc3c2 CHEMBL264 2
C[C@@H]1CCCN1CCc2oc3ccc(CNc4ccc(cc4)[N+](=O)[O-])cc3c2 CHEMBL264 2
C[C@@H]1CCCN1CCc2oc3ccc(CNc4ccc(cn4)[N+](=O)[O-])cc3c2 CHEMBL264 2
C[C@@H]1CCCN1CCc2oc3ccc(Nc4cccc(c4)C#N)cc3c2 CHEMBL264 2
C[C@@H]1CCCN1CCc2oc3ccc(Nc4cncnc4)cc3c2 CHEMBL264 2
C[C@@H]1CCCN1CCc2oc3ccc(Nc4cnccn4)cc3c2 CHEMBL264 2
C[C@@H]1CCCN1CCc2oc3ccc(Nc4ncccc4[N+](=O)[O-])cc3c2 CHEMBL264 2
C[C@@H]1CCCN1CCc2oc3ccc(CNc4ncccc4C#N)cc3c2 CHEMBL264 2
C[C@@H]1CCCN1CCc2oc3ccc(Nc4ccccc4[N+](=O)[O-])cc3c2 CHEMBL264 2
CCc1cnc(Nc2ccc3oc(CCN4CCC[C@H]4C)cc3c2)nc1 CHEMBL264 2
C[C@@H]1CCCN1CCc2oc3ccc(Nc4ccc(cn4)[N+](=O)[O-])cc3c2 CHEMBL264 2
C[C@@H]1CCCN1CCc2oc3ccc(CNc4ccc(cn4)C#N)cc3c2 CHEMBL264 2
C[C@@H]1CCCN1CCc2oc3ccc(Nc4ccc(cc4)C#N)cc3c2 CHEMBL264 2
C[C@@H]1CCCN1CCc2oc3ccc(Nc4ncccn4)cc3c2 CHEMBL264 2
C[C@@H]1CCCN1CCc2oc3ccc(Nc4ccc(cn4)C(F)(F)F)cc3c2 CHEMBL264 2
Clc1cccc(NC(=O)CCN2CCC(Cc3c[nH]cn3)CC2)c1 CHEMBL264 2
C(COc1ccc(CN2CCCCC2)cc1)CN3CCCCC3 CHEMBL264 2
CN(C)CCc1ccc(OCCCN2CCCCC2)cc1 CHEMBL264 2
C(COc1ccc2CCNCc2c1)CN3CCCCC3 CHEMBL264 2
CCN1CCc2ccc(OCCCN3CCCCC3)cc2C1 CHEMBL264 2
C(COc1ccc2CCN(CC3CCCCC3)Cc2c1)CN4CCCCC4 CHEMBL264 2
O=S(=O)(N1CCc2ccc(OCCCN3CCCCC3)cc2C1)c4ccccc4 CHEMBL264 2
CC(C)N1CCc2ccc(OCCCN3CCCCC3)cc2CC1 CHEMBL264 2
CC(C)N1CCc2ccc(OCCCN3CCCCC3)cc2C1 CHEMBL264 2
CCN1CCCc2cc(OCCCN3CCCCC3)ccc2C1 CHEMBL264 2
C(COc1ccc2CN(Cc3ccccc3)CCCc2c1)CN4CCCCC4 CHEMBL264 2
CC(C)N1CCCc2cc(OCCCN3CCCCC3)ccc2C1 CHEMBL264 2
CCN1CCc2ccc(OCCCN3CCCCC3)cc2CC1 CHEMBL264 2
CCN1CCc2cc(OCCCN3CCCCC3)ccc2C1 CHEMBL264 2
C(COc1ccc2CCN(CC3CCCCC3)CCc2c1)CN4CCCCC4 CHEMBL264 2
CN(C)Cc1cc(OCCCN2CCCCC2)ccc1Nc3ncnc4ccccc34 CHEMBL264 2
C(COc1ccc(CN2CCCCC2)cc1)CN3CCCCC3 CHEMBL264 2
COc1ccc(cc1)[C@@H]2CN3CCC[C@@H]3c4cc(OCCCN5CCCCC5)ccc24 CHEMBL264 2
C[C@@H]1CCCN1CCc2oc3ccc(cc3c2)c4ccc(cc4)C#N CHEMBL264 2
CCOc1ccc(nn1)n2ncc(c2C)c3ccc4cc(CCN5CCC[C@H]5C)ccc4n3 CHEMBL264 2
C[C@@H]1CCCN1CCc2ccc3nc(ccc3c2)c4cnn(c4C)c5ccccn5 CHEMBL264 2
C[C@@H]1CCCN1CCc2ccc3nc(ccc3c2)c4cnc(nc4C)N5CCCC5 CHEMBL264 2
C[C@@H]1CCCN1CCc2ccc3nc(ccc3c2)c4cnc5cc(C)nn5c4C CHEMBL264 2
C[C@@H]1CCCN1CCc2ccc3nc(ccc3c2)c4cn(C)nc4C CHEMBL264 2
C[C@@H]1CCCN1CCc2ccc3nc(ccc3c2)c4cc5cccnc5nc4C CHEMBL264 2
C(COc1ccc(CN2CCCCC2)cc1)CN3CCCCC3 CHEMBL264 2
C[C@@H]1CCCN1CCc2oc3ccc(cc3c2)c4ccc(cc4)C#N CHEMBL264 2
C[C@@H]1CCCN1CCCOc2ccc(cc2)c3ccc(cc3)C#N CHEMBL264 2
C[C@@H]1CCCN1CCc2ccc3cc(ccc3c2)c4ccc(cc4)C#N CHEMBL264 2
C[C@H]1CCCN1CCc2ccc3cc(ccc3c2)c4ccc(cc4)C#N CHEMBL264 2
CC1CCCN1CCc2ccc3cc(ccc3c2)c4ccc(cc4)C#N CHEMBL264 2
N#Cc1ccc(cc1)c2ccc3cc(CCN4CCCC4)ccc3c2 CHEMBL264 2
OC[C@@H]1CCCN1CCc2ccc3cc(ccc3c2)c4ccc(cc4)C#N CHEMBL264 2
FC[C@@H]1CCCN1CCc2ccc3cc(ccc3c2)c4ccc(cc4)C#N CHEMBL264 2
CCN(CC)CCc1ccc2cc(ccc2c1)c3ccc(cc3)C#N CHEMBL264 2
Clc1ccccc1C2CNCc3cc(OCCCN4CCCCC4)ncc23 CHEMBL264 2
C(COc1cc2CNCC(c3ccccc3)c2cn1)CN4CCCCC4 CHEMBL264 2
C(COc1ccc2C(CN3CCCC3c2c1)c4ccccc4)CN5CCCCC5 CHEMBL264 2
Oc1cccc(c1)C2CN3CCCC3c4cc(OCCCN5CCCCC5)ccc24 CHEMBL264 2
CN(C)CCC(Oc1ccccc1)c2ccc(OCCCN3CCCCC3)cc2 CHEMBL264 2
CN(C)CCC(Oc1ccc(OCCCN2CCCCC2)cc1)c3ccccc3 CHEMBL264 2
CN(C)CCC(Oc1cccc(OCCCN2CCCCC2)c1)c3ccccc3 CHEMBL264 2
CC(C)N1CCC(CC1)Oc2ccc(cc2)C(CCN(C)C)Oc3ccccc3 CHEMBL264 2
CC(C)N1CCN(CC1)C(=O)c2ccc(cc2)C(CCN(C)C)Oc3ccccc3 CHEMBL264 2
CSc1ccc(OC(CCN(C)C)c2ccc(OCCCN3CCCCC3)cc2)cc1 CHEMBL264 2
CN(C)CCC(Oc1ccc(C)cc1)c2ccc(OCCCN3CCCCC3)cc2 CHEMBL264 2
COc1ccc(OC(CCN(C)C)c2ccc(OCCCN3CCCCC3)cc2)cc1 CHEMBL264 2
COc1cccc(OC(CCN(C)C)c2ccc(OCCCN3CCCCC3)cc2)c1 CHEMBL264 2
CN(C)CCC(Oc1ccc(F)cc1)c2ccc(OCCCN3CCCCC3)cc2 CHEMBL264 2
CN(C)CCC(Oc1cccc(Cl)c1)c2ccc(OCCCN3CCCCC3)cc2 CHEMBL264 2
CN(C)CCC(Oc1cccc(Br)c1)c2ccc(OCCCN3CCCCC3)cc2 CHEMBL264 2
CN(C)CCC(Oc1ccc(cc1)[N+](=O)[O-])c2ccc(OCCCN3CCCCC3)cc2 CHEMBL264 2
CN(C)CCC(Oc1ccc(cc1)C#N)c2ccc(OCCCN3CCCCC3)cc2 CHEMBL264 2
C(COc1ccc2[C@@H](CN3CCC[C@@H]3c2c1)c4ccncc4)CN5CCCCC5 CHEMBL264 2
C(COc1ccc2[C@@H](CN3CCC[C@@H]3c2c1)c4cccnc4)CN5CCCCC5 CHEMBL264 2
C(COc1ccc2[C@@H](CN3CCC[C@@H]3c2c1)c4ccccn4)CN5CCCCC5 CHEMBL264 2
C(COc1ccc2[C@@H](CN3CCC[C@@H]3c2c1)c4cccs4)CN5CCCCC5 CHEMBL264 2
C(COc1ccc2[C@@H](CN3CCC[C@@H]3c2c1)c4ccsc4)CN5CCCCC5 CHEMBL264 2
C(COc1ccc(CN2CCCCC2)cc1)CN3CCCCC3 CHEMBL264 2
CC1CCCN1CCN2CCN(CCN3CCCCC3)C2=C(C#N)C#N CHEMBL264 2
CC1CCCN1CCN2CCN(CCN3CCCC3C)C2=C(C#N)C#N CHEMBL264 2
C[C@@H]1CCCN1CCN2CCN(CCN3CCC[C@@H]3C)C2=C(C#N)C#N CHEMBL264 2
C[C@H]1CCCN1CCN2CCN(CCN3CCC[C@@H]3C)C2=C(C#N)C#N CHEMBL264 2
COc1ccc(cc1)[C@@H]2CN3CCC[C@@H]3c4cc(OCCCN5CCCCC5)ccc24 CHEMBL264 2
CNCc1cc(ccc1Oc2ccccc2C#N)C(=O)N3CCCN(CC3)C4CC4 CHEMBL264 2
CNCc1cc(ccc1Oc2cccc(c2)C#N)C(=O)N3CCCN(CC3)C4CC4 CHEMBL264 2
CNCc1cc(ccc1Oc2cccc(F)c2)C(=O)N3CCCN(CC3)C4CC4 CHEMBL264 2
CNCc1cc(ccc1Oc2ccc(F)cc2)C(=O)N3CCCN(CC3)C4CC4 CHEMBL264 2
CNCc1cc(ccc1Oc2ccccc2F)C(=O)N3CCCN(CC3)C4CC4 CHEMBL264 2
CNCc1cc(ccc1Oc2cccc(Cl)c2)C(=O)N3CCCN(CC3)C4CC4 CHEMBL264 2
CNCc1cc(ccc1Oc2ccccc2)C(=O)N3CCCN(CC3)C4CC4 CHEMBL264 2
CNCc1cc(ccc1Oc2cccc(OC)c2)C(=O)N3CCCN(CC3)C4CC4 CHEMBL264 2
CNCc1cc(ccc1Oc2ccc(Cl)cc2)C(=O)N3CCCN(CC3)C(C)C CHEMBL264 2
CNCc1cc(ccc1Oc2cccc(Cl)c2)C(=O)N3CCCN(CC3)C(C)C CHEMBL264 2
C[C@@H]1CCCN1CCc2ccc(OCc3ccccc3)cc2 CHEMBL264 2
C(COc1ccc(Nc2ccnc3ccccc23)cc1)CN4CCCCC4 CHEMBL264 2
C(Cc1ccc(cc1)C2=CC[C@H]3CN(CC4CC4)C[C@@H]23)N5CCCC5 CHEMBL264 2
C(Cc1ccc(cc1)C2=CC[C@H]3CN(CC4CC4)C[C@@H]23)N5CCCC5 CHEMBL264 2
Fc1ccc2c(c1)nc(c3ccccn3)n2c4ccc(OCCCN5CCCCC5)cc4 CHEMBL264 2
C(COc1ccc(CN2CCCCC2)cc1)CN3CCCCC3 CHEMBL264 2
C(COc1ccc(CN2CCCCC2)cc1)CN3CCCCC3 CHEMBL264 2
FC1CCN(Cc2ccc(OCCCN3CCCCC3)cc2)CC1 CHEMBL264 2
F[C@H]1CCN(Cc2ccc(OCCCN3CCCCC3)cc2)C1 CHEMBL264 2
F[C@@H]1CCN(Cc2ccc(OCCCN3CCCCC3)cc2)C1 CHEMBL264 2
FC1CCN(Cc2ccc(OCCCN3CCCC3)cc2)CC1 CHEMBL264 2
F[C@@H]1CCN(Cc2ccc(OCCCN3CCCC3)cc2)C1 CHEMBL264 2
FC1CCN(CCCOc2ccc(CN3CCCC3)cc2)CC1 CHEMBL264 2
FC1(F)CCN(Cc2ccc(OCCCN3CCCCC3)cc2)CC1 CHEMBL264 2
BrC1CCN(Cc2ccc(OCCCN3CCCCC3)cc2)CC1 CHEMBL264 2
ClC1CCN(Cc2ccc(OCCCN3CCCCC3)cc2)CC1 CHEMBL264 2
CS(=O)(=O)OC1CCN(Cc2ccc(OCCCN3CCCCC3)cc2)CC1 CHEMBL264 2
CC[C@H](C)[C@H](N)C(=O)N(C)[C@H]1CC[C@]2(C)[C@H]3CC[C@]45CN(C)[C@@H](C)[C@H]4CC[C@H]5[C@@H]3CC=C2C1 CHEMBL264 2
CC[C@@H](C)[C@@H](N)C(=O)N(C)[C@H]1CC[C@]2(C)[C@H]3CC[C@]45CN(C)[C@@H](C)[C@H]4CC[C@H]5[C@@H]3CC=C2C1 CHEMBL264 2
CN[C@H](C(C)C)C(=O)N(C)[C@H]1CC[C@]2(C)[C@H]3CC[C@]45CN(C)[C@@H](C)[C@H]4CC[C@H]5[C@@H]3CC=C2C1 CHEMBL264 2
CC(C)N1CCC(COc2ncc(C(=O)c3ccccc3)n2C)CC1 CHEMBL264 2
CC(C)N1CCC(COc2ncc(C(=O)c3ccccc3Cl)n2C)CC1 CHEMBL264 2
CC(C)N1CCC(CC1)Oc2ccc3c(c2)cc(C(=O)N4CCC(F)(F)CC4)n3c5ccc(Cl)c(Cl)c5 CHEMBL264 2
FC(F)(F)Cn1c(cc2cc(OC3CCN(CC3)C4CCC4)ccc12)C(=O)N5CCOCC5 CHEMBL264 2
C(COc1ccc(CN2CCCCC2)cc1)CN3CCCCC3 CHEMBL264 2
C[C@@H]1CCCN1CCc2oc3ccc(cc3c2)c4ccc(cc4)C#N CHEMBL264 2
CNC(=O)c1ccc(Oc2ccc3CCN(CCc3c2)C4CCC4)nc1 CHEMBL264 2
Clc1ccc(CCCOCCCN2CCCCC2)cc1 CHEMBL264 2
CN(CCC=C1c2ccccc2CCc3ccccc13)Cc4ccc(OCCCN5CCCCC5)cc4 CHEMBL264 2
CN(CCCC12CCC(c3ccccc13)c4ccccc24)Cc5ccc(OCCCN6CCCCC6)cc5 CHEMBL264 2
FC(F)(F)c1ccc2Sc3ccccc3N(CCCN4CCN(CCOC(=O)c5ccc(OCCCN6CCCCC6)cc5)CC4)c2c1 CHEMBL264 2
C[C@@H]1CCCN1CCc2oc3ccc(cc3c2)c4ccc(cc4)C#N CHEMBL264 2
CN[C@H](C(C)C)C(=O)N(C)[C@H]1CC[C@]2(C)[C@H]3CC[C@]45CN(C)[C@@H](C)[C@H]4CC[C@H]5[C@@H]3CC=C2C1 CHEMBL264 2
CN1C[C@H]2CCN([C@H]2C1)c3ccc(cc3)c4ccc(cc4)C#N CHEMBL264 2
COc1cccc2c1O[C@H]([C@H](C)S2(=O)=O)c3ccc(OCCCN4CCCC4)cc3 CHEMBL264 2
CCNS(=O)(=O)c1ccc(cc1)c2ccc(CCN3CCC[C@H]3C)cc2 CHEMBL264 2
C[C@@H]1CCCN1CCc2ccc(cc2)c3ccc(cc3)S(=O)(=O)N4CCOCC4 CHEMBL264 2
C[C@@H]1CCCN1CCc2ccc(cc2)c3ccc(cc3)S(=O)(=O)NC4CCOCC4 CHEMBL264 2
C(COc1ccc(CN2CCCCC2)cc1)CN3CCCCC3 CHEMBL264 2
C[C@@H](N)Cc1c[nH]cn1 CHEMBL264 2
NC(=N)SCCc1c[nH]cn1 CHEMBL264 2
CC(C)(C)c1ccc(NCCc2c[nH]cn2)cc1 CHEMBL264 2
CC(C)(C)c1ccc(SCCc2c[nH]cn2)cc1 CHEMBL264 2
C[C@@H]1CCCN1CCc2oc3ccc(cc3c2)c4ccc(cc4)C#N CHEMBL264 2
CCOc1ccc(nn1)n2ncc(c2C)c3ccc4cc(CCN5CCC[C@H]5C)ccc4n3 CHEMBL264 2
C[C@@H]1CCCN1CCc2ccc3nc(ccc3c2)c4cnn(c4C)c5ccccn5 CHEMBL264 2
C[C@@H]1CCCN1CCc2ccc3nc(ccc3c2)c4cnc(nc4C)N5CCCC5 CHEMBL264 2
C[C@@H]1CCCN1CCc2ccc3nc(ccc3c2)c4cnc5cc(C)nn5c4C CHEMBL264 2
C[C@@H]1CCCN1CCc2ccc3nc(ccc3c2)c4cn(C)nc4C CHEMBL264 2
C[C@@H]1CCCN1CCc2ccc3nc(ccc3c2)c4cc5cccnc5nc4C CHEMBL264 2
C[C@@H]1CCCN1CCc2ccc3nc(ccc3c2)c4sc(nc4C)N5CCOCC5 CHEMBL264 2
C[C@@H]1CCCN1CCc2ccc3nc(ccc3c2)c4sc(nc4C)c5ccccn5 CHEMBL264 2
C[C@@H]1CCCN1CCc2ccc3nc(ccc3c2)c4sc(nc4C)c5cccnc5 CHEMBL264 2
C[C@@H]1CCCN1CCc2ccc3nc(ccc3c2)c4nnn(c4C)c5ccc(F)cc5F CHEMBL264 2
C[C@@H]1CCCN1CCc2ccc3nc(ccc3c2)c4c(C)onc4c5ccc(Cl)cc5 CHEMBL264 2
C[C@@H]1CCCN1CCc2ccc3nc(ccc3c2)c4c(Cl)n(C)nc4c5ccccc5 CHEMBL264 2
C[C@@H]1CCCN1CCc2ccc3nc(ccc3c2)c4c(C)onc4c5ccccc5 CHEMBL264 2
C[C@@H]1CCCN1CCc2ccc3nc(ccc3c2)c4sc5nc6ccccc6n5c4C CHEMBL264 2
C[C@@H]1CCCN1CCc2ccc3nc(ccc3c2)c4sc5ncnn5c4C CHEMBL264 2
C[C@@H]1CCCN1CCc2ccc3nc(ccc3c2)c4cn5CCSc5n4 CHEMBL264 2
C[C@@H]1CCCN1CCc2ccc3nc(ccc3c2)c4c(C)nc5ccccn45 CHEMBL264 2
C[C@@H]1CCCN1CCc2ccc3nc(ccc3c2)c4ccc5nccnc5c4 CHEMBL264 2
C[C@@H]1CCCN1CCc2ccc3nc(ccc3c2)c4ccc5OCOCc5c4 CHEMBL264 2
C[C@@H]1CCCN1CCc2ccc3nc(ccc3c2)c4ccc(C#N)s4 CHEMBL264 2
CCOC(=N)c1ccc(s1)c2ccc3cc(CCN4CCC[C@H]4C)ccc3n2 CHEMBL264 2
C[C@@H]1CCCN1CCc2ccc3nc(ccc3c2)c4ccccn4 CHEMBL264 2
C[C@@H]1CCCN1CCc2ccc3nc(ccc3c2)c4sc(nc4C)c5ccncc5 CHEMBL264 2
C[C@@H]1CCCN1CCc2ccc3nc(ccc3c2)c4csc(n4)c5cc(C)on5 CHEMBL264 2
C[C@@H]1CCCN1CCc2ccc3nc(ccc3c2)c4cnc5OCOc5c4 CHEMBL264 2
C[C@@H]1CCCN1CCc2ccc3nc(ccc3c2)c4ccn5ncnc5n4 CHEMBL264 2
C[C@@H]1CCCN1CCc2ccc3nc(ccc3c2)c4cnn(c4C)c5ccc(nn5)N(C)C CHEMBL264 2
C[C@@H]1CCCN1CCc2ccc3nc(ccc3c2)c4cnn(c4C)c5ccc(Cl)c(Cl)c5 CHEMBL264 2
C[C@@H]1CCCN1CCc2ccc3nc(ccc3c2)c4sc(nc4C)c5cccs5 CHEMBL264 2
C[C@@H]1CCCN1CCc2ccc3nc(ccc3c2)c4ccc(cc4)N5C=CC(=O)C=C5 CHEMBL264 2
C[C@@H]1CCCN1CCc2ccc3nc(ccc3c2)c4ccc(cc4)N5CCCCC5 CHEMBL264 2
CC1CCN(CC1)c2ccc3cc(CCN4CCC[C@H]4C)ccc3n2 CHEMBL264 2
COc1ncc(cn1)c2ccc3cc(CCN4CCC[C@H]4C)ccc3n2 CHEMBL264 2
C[C@@H]1CCCN1CCc2ccc3nc(ccc3c2)c4cncnc4 CHEMBL264 2
C[C@@H]1CCCN1CCc2ccc3nc(ccc3c2)c4cccs4 CHEMBL264 2
C[C@@H]1CCCN1CCc2ccc3nc(ccc3c2)c4ccc(C)nc4C CHEMBL264 2
C[C@@H]1CCCN1CCc2ccc3nc(ccc3c2)c4cc(C#N)c(C)nc4C CHEMBL264 2
C[C@@H]1CCCN1CCc2ccc3nc(ccc3c2)c4cc(C(=O)N)c(C)nc4C CHEMBL264 2
C[C@@H]1CCCN1CCc2ccc3nc(ccc3c2)c4cnccn4 CHEMBL264 2
C[C@@H]1CCCN1CCc2ccc3nc(ccc3c2)c4sc(C)nc4C CHEMBL264 2
C[C@@H]1CCCN1CCc2ccc3nc(ccc3c2)c4cccnc4 CHEMBL264 2
C[C@@H]1CCCN1CCc2ccc3nc(ccc3c2)c4ccncc4 CHEMBL264 2
C[C@@H]1CCCN1CCc2ccc3nc(ccc3c2)c4ccc(Cl)nc4 CHEMBL264 2
