doc_id,doc_chembl_id,molregno,compound_chembl_id,compound_type,assay_count,canonical_smiles
105768,CHEMBL4043283,2236330,CHEMBL4096419,local,7,Cc1cc(=O)c2c(O)cc(OCc3ccc(Br)cc3)c([C@H]3CCN(C)C[C@H]3O)c2o1
105768,CHEMBL4043283,2238790,CHEMBL4098879,local,7,Cc1cc(=O)c2c(O)cc(O)c([C@H]3CCN(C)C[C@H]3OC(=O)c3ccco3)c2o1
105768,CHEMBL4043283,2241394,CHEMBL4101483,local,7,Cc1oc2c([C@H]3CCN(C)C[C@H]3O)c(O)cc(O)c2c(=O)c1C(O)c1ccc([N+](=O)[O-])cc1
105768,CHEMBL4043283,2241990,CHEMBL4102079,local,7,Cc1cc(=O)c2c(O)c(CN3CCCC3)c(O)c([C@H]3CCN(C)C[C@H]3O)c2o1
105768,CHEMBL4043283,2242298,CHEMBL4102387,local,7,Cc1oc2c([C@H]3CCN(C)C[C@H]3O)c(O)cc(O)c2c(=O)c1C(O)c1c(Cl)cccc1Cl
105768,CHEMBL4043283,2243298,CHEMBL4103387,local,7,Cc1cc(=O)c2c(O)c(CN3CCCC3C(=O)O)c(O)c([C@H]3CCN(C)C[C@H]3O)c2o1
105768,CHEMBL4043283,5105,CHEMBL65,reference,4,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3ccccc3nc2-1
105768,CHEMBL4043283,2179094,CHEMBL3969723,local,2,CN1CC[C@@H](c2c(O)cc(O)c3c(=O)cc(-c4ccccc4Cl)oc23)[C@@H]1CO
105768,CHEMBL4043283,14366,CHEMBL428690,reference,1,CN1CC[C@H](c2c(O)cc(O)c3c(=O)cc(-c4ccccc4Cl)oc23)[C@H](O)C1
105768,CHEMBL4043283,65605,CHEMBL296419,reference,1,COc1ccc(CCN2CCC(Nc3nc4ccccc4n3Cc3ccc(F)cc3)CC2)cc1
105834,CHEMBL4049409,2232630,CHEMBL4092719,local,41,CC(C)(N)[C@H](N[C@H]1CCc2cc(C#Cc3ccc(Cn4ccnc4CO)cc3)ccc21)C(=O)NO
105834,CHEMBL4049409,2238349,CHEMBL4098438,local,11,C[C@@H](O)[C@H](N[C@H]1CCc2cc(C#Cc3ccc(CN4CCOCC4)cc3)ccc21)C(=O)NO
105834,CHEMBL4049409,2204807,CHEMBL4064896,local,8,C[C@@H](O)[C@H](N[C@@H]1CCc2cc(C#Cc3ccc(CN4CCOCC4)cc3)ccc21)C(=O)NO
105834,CHEMBL4049409,2206893,CHEMBL4066982,local,8,C[C@@H](O)[C@H](NC1CCN(C)c2cc(C#Cc3ccc(CN4CCOCC4)cc3)ccc21)C(=O)NO
105834,CHEMBL4049409,2210678,CHEMBL4070767,local,8,C[C@@H](O)[C@H](NC1CCOc2cc(C#Cc3ccccc3)ccc21)C(=O)NO
105834,CHEMBL4049409,2211307,CHEMBL4071396,local,8,C[C@@H](O)[C@H](NC1CCCc2cc(C#Cc3ccc(CN4CCOCC4)cc3)ccc21)C(=O)NO
105834,CHEMBL4049409,2214740,CHEMBL4074829,local,8,C[C@@H](O)[C@H](NC1CN(C)Cc2cc(C#Cc3ccccc3)ccc21)C(=O)NO
105834,CHEMBL4049409,2215917,CHEMBL4076006,local,8,CC(N[C@H](C(=O)NO)[C@@H](C)O)c1ccc(C#Cc2ccccc2)cc1
105834,CHEMBL4049409,2216542,CHEMBL4076631,local,8,CCCCC(N[C@H](C(=O)NO)[C@@H](C)O)c1ccc(C#Cc2ccccc2)cc1
105834,CHEMBL4049409,2217240,CHEMBL4077329,local,8,CCC(N[C@H](C(=O)NO)[C@@H](C)O)c1ccc(C#Cc2ccccc2)cc1
105834,CHEMBL4049409,2217415,CHEMBL4077504,local,8,C[C@@H](O)[C@H](NC1CCc2cc(C#Cc3ccccc3)ccc21)C(=O)NO
105834,CHEMBL4049409,2217858,CHEMBL4077947,local,8,C[C@@H](O)[C@H](NC1CCOc2cc(C#Cc3ccc(CN4CCOCC4)cc3)ccc21)C(=O)NO
105834,CHEMBL4049409,2227282,CHEMBL4087371,local,8,C[C@@H](O)[C@H](NC1CCCc2cc(C#Cc3ccccc3)ccc21)C(=O)NO
105834,CHEMBL4049409,2231709,CHEMBL4091798,local,8,C[C@@H](O)[C@H](NCc1ccc(C#Cc2ccccc2)cc1)C(=O)NO
105834,CHEMBL4049409,2234970,CHEMBL4095059,local,8,C[C@@H](O)[C@H](NC1CCc2cc(C#Cc3ccc(CN4CCOCC4)cc3)ccc21)C(=O)NO
105834,CHEMBL4049409,2238585,CHEMBL4098674,local,8,C[C@@H](O)[C@H](NC1COCc2cc(C#Cc3ccccc3)ccc21)C(=O)NO
105834,CHEMBL4049409,2240120,CHEMBL4100209,local,8,CCCC(N[C@H](C(=O)NO)[C@@H](C)O)c1ccc(C#Cc2ccccc2)cc1
105834,CHEMBL4049409,2242118,CHEMBL4102207,local,8,C[C@@H](O)[C@H](NC1COCc2cc(C#Cc3ccc(CN4CCOCC4)cc3)ccc21)C(=O)NO
105834,CHEMBL4049409,2242729,CHEMBL4102818,local,8,C[C@@H](O)[C@H](NC1CCN(C)c2cc(C#Cc3ccccc3)ccc21)C(=O)NO
105834,CHEMBL4049409,2242965,CHEMBL4103054,local,8,C[C@@H](O)[C@H](NC1CCCCc2cc(C#Cc3ccccc3)ccc21)C(=O)NO
105834,CHEMBL4049409,2201110,CHEMBL4061199,local,7,CC(C)(O)[C@H](N[C@H]1CCc2cc(C#Cc3ccc(CN4CCOCC4)cc3)ccc21)C(=O)NO
105834,CHEMBL4049409,2202185,CHEMBL4062274,local,7,CC(C)(O)[C@H](N[C@H]1CCc2cc(C#Cc3ccc(CN4CCN(CCO)CC4)cc3)ccc21)C(=O)NO
105834,CHEMBL4049409,2207921,CHEMBL4068010,local,7,COC1CCN(Cc2ccc(C#Cc3ccc4c(c3)CC[C@@H]4N[C@H](C(=O)NO)[C@@H](C)O)cc2)CC1
105834,CHEMBL4049409,2210807,CHEMBL4070896,local,7,CC(C)(N)[C@H](NC1COCc2cc(C#Cc3ccc(CN4CCOCC4)cc3)ccc21)C(=O)NO
105834,CHEMBL4049409,2218782,CHEMBL4078871,local,7,CNCCOCc1ccc(C#Cc2ccc3c(c2)CC[C@@H]3N[C@H](C(=O)NO)[C@@H](C)O)cc1
105834,CHEMBL4049409,2221389,CHEMBL4081478,local,7,Cc1nccn1Cc1ccc(C#Cc2ccc3c(c2)CC[C@@H]3N[C@H](C(=O)NO)[C@@H](C)O)cc1
105834,CHEMBL4049409,2223899,CHEMBL4083988,local,7,CC(C)(N)[C@H](N[C@H]1CCc2cc(C#Cc3ccc(CN4CCOCC4)cc3)ccc21)C(=O)NO
105834,CHEMBL4049409,2226637,CHEMBL4086726,local,7,C[C@@H](O)[C@H](N[C@H]1CCc2cc(C#Cc3ccc(CN4CCN(CCO)CC4)cc3)ccc21)C(=O)NO
105834,CHEMBL4049409,2229109,CHEMBL4089198,local,7,C[C@@H](O)[C@H](N[C@H]1CCc2cc(C#Cc3ccc(CN4CC(O)C4)cc3)ccc21)C(=O)NO
105834,CHEMBL4049409,2229264,CHEMBL4089353,local,7,C[C@@H](O)[C@H](N[C@H]1CCc2cc(C#Cc3ccc(Cn4ccnc4CO)cc3)ccc21)C(=O)NO
105834,CHEMBL4049409,2231674,CHEMBL4091763,local,7,CC(C)(N)[C@H](NC1COCc2cc(C#Cc3ccc(Cn4ccnc4CO)cc3)ccc21)C(=O)NO
105834,CHEMBL4049409,2234377,CHEMBL4094466,local,7,C[C@@H](O)[C@H](N[C@H]1CCc2cc(C#Cc3ccc(CN4CCN(C)CC4)cc3)ccc21)C(=O)NO
105834,CHEMBL4049409,2236814,CHEMBL4096903,local,7,C[C@@H](O)[C@H](N[C@H]1CCc2cc(C#Cc3ccc(CN4CC[C@@H](O)C4)cc3)ccc21)C(=O)NO
105834,CHEMBL4049409,2239416,CHEMBL4099505,local,7,C[C@@H](O)[C@H](N[C@H]1CCc2cc(C#Cc3ccc(Cn4ccnc4CCO)cc3)ccc21)C(=O)NO
105834,CHEMBL4049409,2244544,CHEMBL4104633,local,7,C[C@@H](O)[C@H](N[C@H]1CCc2cc(C#Cc3ccc(CN4CCCCC4)cc3)ccc21)C(=O)NO
105861,CHEMBL4049436,2210700,CHEMBL4070789,local,33,CCCC[S@@+]([O-])c1sc2nc(-c3nccs3)cc(-c3cnc(C)n3C)c2c1N
105861,CHEMBL4049436,2200781,CHEMBL4060870,local,14,CCCC[S+]([O-])c1sc2nc(-c3nccs3)cc(-c3ccc(OCCO)cc3)c2c1N
105861,CHEMBL4049436,2200032,CHEMBL4060121,local,12,CCCC[S+]([O-])c1sc2nc(-c3nccs3)nc(-c3ccccc3)c2c1N
105861,CHEMBL4049436,2231014,CHEMBL4091103,local,11,CCCC[S@@+]([O-])c1sc2nc(-c3cccs3)cc(-c3ccccc3)c2c1N
105861,CHEMBL4049436,2201394,CHEMBL4061483,local,10,CCCC[S+]([O-])c1sc2nc(-c3cccs3)cc(-c3ccccc3)c2c1N
105861,CHEMBL4049436,2204946,CHEMBL4065035,local,9,COCC[S+]([O-])c1sc2nc(-c3nccs3)cc(-c3cnc(C)n3C)c2c1N
105861,CHEMBL4049436,2231819,CHEMBL4091908,local,9,CCCC[S@+]([O-])c1sc2nc(-c3nccs3)cc(-c3cnc(C)n3C)c2c1N
105861,CHEMBL4049436,2205876,CHEMBL4065965,local,7,CCCC[S+]([O-])c1sc2nc(-c3nccs3)cc(-c3cccnc3)c2c1N
105861,CHEMBL4049436,2210735,CHEMBL4070824,local,6,CCCC[S+]([O-])c1sc2nc(-c3nccs3)cc(-c3ccccc3)c2c1N
105861,CHEMBL4049436,2237841,CHEMBL4097930,local,6,CCCC[S+]([O-])c1sc2nc(-c3ncco3)cc(-c3ccccc3)c2c1N
105861,CHEMBL4049436,2213215,CHEMBL4073304,local,5,CCCC[S+]([O-])c1sc2nc(-c3nccs3)cc(-c3ccc(CO)cc3)c2c1N
105861,CHEMBL4049436,2214651,CHEMBL4074740,local,5,COCCC[S+]([O-])c1sc2nc(-c3nccs3)cc(-c3cnc(C)n3C)c2c1N
105861,CHEMBL4049436,2216232,CHEMBL4076321,local,5,CCCC[S+]([O-])c1sc2nc(-c3nccs3)cc(-c3cnc(C4CC4)n3C)c2c1N
105861,CHEMBL4049436,2232717,CHEMBL4092806,local,5,CCCC[S+]([O-])c1sc2nc(-c3nccs3)cc(-c3nccn3C)c2c1N
105861,CHEMBL4049436,2233885,CHEMBL4093974,local,5,CCCC[S+]([O-])c1sc2nc(-c3nccs3)cc(-c3ccc(COC(=O)CN(C)C)cc3)c2c1N
105861,CHEMBL4049436,2199593,CHEMBL4059682,local,4,CCCC[S+]([O-])c1sc2nc(-c3nccs3)cc(-c3cnc(C)[nH]3)c2c1N
105861,CHEMBL4049436,2210799,CHEMBL4070888,local,4,CCCC[S+]([O-])c1sc2nc(-c3nccs3)cc(-c3ccc(C(=O)O)cc3)c2c1N
105861,CHEMBL4049436,2211117,CHEMBL4071206,local,4,CCCC[S+]([O-])c1sc2nc(-c3nccs3)cc(-c3nccs3)c2c1N
105861,CHEMBL4049436,2212164,CHEMBL4072253,local,4,CCCC[S+]([O-])c1sc2nc(-c3cccs3)ccc2c1N
105861,CHEMBL4049436,2214547,CHEMBL4074636,local,4,CCCC[S+]([O-])c1sc2nc(-c3nccn3C)cc(-c3ccccc3)c2c1N
105861,CHEMBL4049436,2217593,CHEMBL4077682,local,4,CCCC[S+]([O-])c1sc2nc(-c3nccn3C)nc(-c3ccccc3)c2c1N
105861,CHEMBL4049436,2218244,CHEMBL4078333,local,4,CCCC[S+]([O-])c1sc2nc(-c3nccs3)cc(-c3ccc(CNC(C)=O)cc3)c2c1N
105861,CHEMBL4049436,2222681,CHEMBL4082770,local,4,CCCC[S+]([O-])c1sc2nc(-c3nccs3)cc(-c3ccc(CNC(=O)NCC)cc3)c2c1N
105861,CHEMBL4049436,2227896,CHEMBL4087985,local,4,CCCC[S+]([O-])c1sc2nc(-c3cccs3)nc(-c3ccccc3)c2c1N
105861,CHEMBL4049436,2230133,CHEMBL4090222,local,4,COCCC[S+]([O-])c1sc2nc(-c3cccs3)cc(-c3ccccc3)c2c1N
105861,CHEMBL4049436,2232099,CHEMBL4092188,local,4,CCCC[S+]([O-])c1sc2nc(-c3cocn3)nc(-c3ccccc3)c2c1N
105861,CHEMBL4049436,2235550,CHEMBL4095639,local,4,CCCC[S+]([O-])c1sc2nc(-c3nccs3)cc(-c3cccc(C(=O)NCCO)c3)c2c1N
105861,CHEMBL4049436,2239124,CHEMBL4099213,local,4,CCC[S+]([O-])c1sc2nc(-c3nccs3)cc(C)c2c1N
105861,CHEMBL4049436,2203577,CHEMBL4063666,local,3,CCCC[S+]([O-])c1sc2nc(-c3nccs3)cc(-c3ccc(C(=O)OC)cc3)c2c1N
105861,CHEMBL4049436,2204628,CHEMBL4064717,local,3,CCCC[S+]([O-])c1sc2nc(-c3nccs3)cc(-c3cccc(CO)c3)c2c1N
105861,CHEMBL4049436,2207334,CHEMBL4067423,local,3,CCCC[S+]([O-])c1sc2nc(-c3nccs3)cc(-c3ccc(COC(=O)NCC)cc3)c2c1N
105861,CHEMBL4049436,2210053,CHEMBL4070142,local,3,CCCC[S@+]([O-])c1sc2nc(-c3cccs3)cc(-c3ccccc3)c2c1N
105861,CHEMBL4049436,2216375,CHEMBL4076464,local,3,CCC[S+]([O-])c1sc2nc(-c3cccs3)cc(C(=O)N(C)C)c2c1N
105861,CHEMBL4049436,2216857,CHEMBL4076946,local,3,CCC[S+]([O-])c1sc2nc(-c3cccs3)cc(C(=O)OCC)c2c1N
105861,CHEMBL4049436,2221331,CHEMBL4081420,local,3,Nc1c([S+]([O-])CCCF)sc2nc(-c3cccs3)cc(-c3ccccc3)c12
105861,CHEMBL4049436,2221658,CHEMBL4081747,local,3,CCCC[S+]([O-])c1sc2nc(-c3nccs3)cc(-c3cnc(C(C)C)n3C)c2c1N
105861,CHEMBL4049436,2222289,CHEMBL4082378,local,3,Nc1c([S+]([O-])CCCCl)sc2nc(-c3cccs3)cc(-c3ccccc3)c12
105861,CHEMBL4049436,2222307,CHEMBL4082396,local,3,CCCC[S+]([O-])c1sc2nc(-c3nccs3)cc(-c3cnc(Cl)n3C)c2c1N
105861,CHEMBL4049436,2223606,CHEMBL4083695,local,3,CCCC[S+]([O-])c1sc2nc(-c3nccs3)cc(-c3ccc(CCO)cc3)c2c1N
105861,CHEMBL4049436,2225868,CHEMBL4085957,local,3,CCCC[S+]([O-])c1sc2nc(-c3nccs3)cc(-c3cccc(C(=O)N(C)C)c3)c2c1N
105861,CHEMBL4049436,2227741,CHEMBL4087830,local,3,CCC[S+]([O-])c1sc2nc(-c3cccs3)cc(-c3ccccc3)c2c1N
105861,CHEMBL4049436,2228673,CHEMBL4088762,local,3,CCCCSc1sc2nc(-c3cccs3)cc(-c3ccccc3)c2c1N
105861,CHEMBL4049436,2231664,CHEMBL4091753,local,3,CCCC[S+]([O-])c1sc2nc(-c3nccs3)cc(-c3cccc(C(=O)OC)c3)c2c1N
105861,CHEMBL4049436,2231666,CHEMBL4091755,local,3,CCCC[S+]([O-])c1sc2nc(-c3nc(C)cs3)cc(-c3cnc(C)n3C)c2c1N
105861,CHEMBL4049436,2239403,CHEMBL4099492,local,3,CCCC[S+]([O-])c1sc2nc(-c3nccs3)cc(-c3ccc(C(=O)N(C)C)cc3)c2c1N
105861,CHEMBL4049436,2239732,CHEMBL4099821,local,3,CC(C)[S+]([O-])c1sc2nc(-c3cccs3)cc(-c3ccccc3)c2c1N
105861,CHEMBL4049436,2240300,CHEMBL4100389,local,3,Nc1c([S+]([O-])CCCO)sc2nc(-c3cccs3)cc(-c3ccccc3)c12
105861,CHEMBL4049436,2241611,CHEMBL4101700,local,3,CCCC[S+]([O-])c1sc2nc(-c3nccs3)cc(-c3ccc(C(C)(C)O)cc3)c2c1N
105861,CHEMBL4049436,2244539,CHEMBL4104628,local,3,CCCC[S+]([O-])c1sc2nc(-c3nccs3)cc(-c3ccc(CNS(C)(=O)=O)cc3)c2c1N
105861,CHEMBL4049436,2245588,CHEMBL4105677,local,3,N#CCCC[S+]([O-])c1sc2nc(-c3cccs3)cc(-c3ccccc3)c2c1N
105861,CHEMBL4049436,1683042,CHEMBL3193751,local,1,C/C(=N/OCC(=O)Nc1ccccc1)c1cccs1
105861,CHEMBL4049436,2200435,CHEMBL4060524,local,1,CCCCS(=O)(=O)c1sc2nc(-c3cccs3)cc(-c3ccccc3)c2c1N
105861,CHEMBL4049436,2202123,CHEMBL4062212,local,1,CCCCCC[S+]([O-])c1sc2nc(-c3cccs3)cc(-c3ccccc3)c2c1N
105861,CHEMBL4049436,2205214,CHEMBL4065303,local,1,CCCC[S+]([O-])c1cc2c(-c3ccccc3)nc(-c3ccccc3)nc2s1
105861,CHEMBL4049436,2205553,CHEMBL4065642,local,1,CCCC[S+]([O-])c1cc2c(N3CCCCC3)nc(-c3ccccc3)nc2s1
105861,CHEMBL4049436,2206418,CHEMBL4066507,local,1,C[S+]([O-])c1sc2nc(-c3cccs3)cc(-c3ccccc3)c2c1N
105861,CHEMBL4049436,2206598,CHEMBL4066687,local,1,CCCC[S+]([O-])c1sc2nc(-c3ccccc3)nc(-c3ccccc3)c2c1N
105861,CHEMBL4049436,2209127,CHEMBL4069216,local,1,CCCNC(=O)c1sc2nc(-c3cccs3)cc(-c3ccccc3)c2c1N
105861,CHEMBL4049436,2210938,CHEMBL4071027,local,1,CCCC[S+]([O-])c1nc2ccc(-c3cccs3)nc2s1
105861,CHEMBL4049436,2212849,CHEMBL4072938,local,1,CCCCC[S+]([O-])c1sc2nc(-c3cccs3)cc(-c3ccccc3)c2c1N
105861,CHEMBL4049436,2215883,CHEMBL4075972,local,1,CCCCS(=O)(=O)c1sc2nc(-c3nccs3)cc(-c3cnc(C)n3C)c2c1N
105861,CHEMBL4049436,2217064,CHEMBL4077153,local,1,CCCC[S+]([O-])c1nc2ccc(-c3cccs3)nc2[nH]1
105861,CHEMBL4049436,2219862,CHEMBL4079951,local,1,Nc1c(C(=O)O)sc2nc(-c3cccs3)cc(-c3ccccc3)c12
105861,CHEMBL4049436,2224614,CHEMBL4084703,local,1,CCCC[S@+]([O-])c1sc2nc(-c3nccs3)cc(-c3cnc(C)n3C)c2c1N.Cl
105861,CHEMBL4049436,2225923,CHEMBL4086012,local,1,O=C(Cc1nnn(-c2ccccc2)n1)c1ccccc1
105861,CHEMBL4049436,2226124,CHEMBL4086213,local,1,CCCC[S+]([O-])c1sc2nc(-c3nccs3)cc(-c3ccc(CN)cc3)c2c1N
105861,CHEMBL4049436,2236371,CHEMBL4096460,local,1,CCCCC(=O)c1sc2nc(-c3cccs3)cc(-c3ccccc3)c2c1N
105861,CHEMBL4049436,2237223,CHEMBL4097312,local,1,CCC[S+]([O-])c1sc2nc(-c3cccs3)cc(C(=O)O)c2c1N
105861,CHEMBL4049436,2241244,CHEMBL4101333,local,1,CCC[S+]([O-])c1sc2nc(N3CCOCC3)cc(C)c2c1N
105861,CHEMBL4049436,2242511,CHEMBL4102600,local,1,CCC[S+]([O-])c1sc2ncccc2c1N
105861,CHEMBL4049436,2244102,CHEMBL4104191,local,1,CCOC(=O)c1sc2nc(-c3cccs3)cc(-c3ccccc3)c2c1N
105874,CHEMBL4049449,2204693,CHEMBL4064782,local,32,Cc1cn2cc(NC(=O)c3ccc(N4CCNC(C)C4)cc3F)nc2c(C)n1
105874,CHEMBL4049449,2221700,CHEMBL4081789,local,19,Cc1cn2cc(NC(=O)c3ccc(N4CCN(C)CC4)cc3)nc2c(C)n1
105874,CHEMBL4049449,2215445,CHEMBL4075534,local,10,CC[C@H]1CN(c2ccc(C(=O)Nc3cn4cc(C)nc4cn3)c(F)c2)CCN1
105874,CHEMBL4049449,2232531,CHEMBL4092620,local,10,CC[C@@H]1CN(c2ccc(C(=O)Nc3cn4cc(C)nc4cn3)c(F)c2)CCN1
105874,CHEMBL4049449,2202687,CHEMBL4062776,local,7,Cc1cn2cc(NC(=O)c3ccc(N4CCNC(C)C4)cc3F)c(C)cc2n1
105874,CHEMBL4049449,2205439,CHEMBL4065528,local,7,Cc1cn2nc(NC(=O)c3ccc(N4CCNC(C)C4)cc3F)nc2c(C)n1
105874,CHEMBL4049449,2216874,CHEMBL4076963,local,7,Cc1cn2cc(NC(=O)c3ccc(N4CCNCC4)cc3F)cc(F)c2n1
105874,CHEMBL4049449,2219120,CHEMBL4079209,local,7,Cc1cn2cc(-c3cc4ccc(N5CCN(C)CC5)cc4c(=O)o3)nc2c(C)n1
105874,CHEMBL4049449,2224365,CHEMBL4084454,local,7,Cc1cn2cc(NC(=O)c3ccc(N4CCNCC4)cc3F)ncc2n1
105874,CHEMBL4049449,2232115,CHEMBL4092204,local,7,Cc1nc2c(F)cc(NC(=O)c3ccc(N4CCNCC4)cc3F)cc2o1
105874,CHEMBL4049449,2240785,CHEMBL4100874,local,5,CCN1CCN(c2ccc3cc(-c4cn5cc(C)nc(C)c5n4)c(=O)oc3c2)C[C@@H]1C
105874,CHEMBL4049449,2199784,CHEMBL4059873,local,2,Cc1cn2cc(N(C)C(=O)c3ccc(N4CCN(C)CC4)cc3)nc2c(C)n1
105874,CHEMBL4049449,2200484,CHEMBL4060573,local,2,Cc1cn2cc(NC(=O)c3cc(F)c(N4CCNC(C)C4)cc3F)ncc2n1
105874,CHEMBL4049449,2201645,CHEMBL4061734,local,2,Cc1cn2cc(NC(=O)c3c(F)cc(N4CCNCC4)cc3Cl)ncc2n1
105874,CHEMBL4049449,2205398,CHEMBL4065487,local,2,COc1nc(N2CCNCC2)ccc1C(=O)Nc1cn2cc(C)nc2cn1
105874,CHEMBL4049449,2206671,CHEMBL4066760,local,2,Cc1cn2cc(NC(=O)c3ccc(C4CCNCC4)cc3)nc2c(C)n1
105874,CHEMBL4049449,2207233,CHEMBL4067322,local,2,Cc1cn2cc(-c3ccc4c(c3)CCN(C3CCNCC3)C4=O)nc2c(C)n1
105874,CHEMBL4049449,2212019,CHEMBL4072108,local,2,Cc1cn2cc(NC(=O)c3ccc(N4CCNC(C)(C)C4)cc3F)ncc2n1
105874,CHEMBL4049449,2214062,CHEMBL4074151,local,2,Cc1cn2cc(NC(=O)c3ccc(C4CCN(C)C4)cc3F)nc2c(C)n1
105874,CHEMBL4049449,2216797,CHEMBL4076886,local,2,Cc1cn2cc(NC(=O)c3ccc(N4CCN[C@H](C)C4)cc3F)ncc2n1
105874,CHEMBL4049449,2218193,CHEMBL4078282,local,2,Cc1cn2cc(NC(=O)c3ccc(N4CCNC(C)C4)c(F)c3F)ncc2n1
105874,CHEMBL4049449,2219264,CHEMBL4079353,local,2,Cc1cn2cc(C#Cc3ccc(N4CCN(C)CC4)cc3)nc2c(C)n1
105874,CHEMBL4049449,2222510,CHEMBL4082599,local,2,Cc1cn2cc(COc3ccc(N4CCNCC4)cc3)nc2c(C)n1
105874,CHEMBL4049449,2226167,CHEMBL4086256,local,2,Cc1cn2cc(NC(=O)c3ccc(N4CCN(C)CC4)cc3F)nc2c(C)n1
105874,CHEMBL4049449,2226991,CHEMBL4087080,local,2,Cc1cn2cc(-c3ccc(NC(=O)C4CCN(C)CC4)cc3)nc2c(C)n1
105874,CHEMBL4049449,2227144,CHEMBL4087233,local,2,Cc1cn2cc(C(=O)Nc3ccc(C4CCN(C)CC4)cc3)nc2c(C)n1
105874,CHEMBL4049449,2229573,CHEMBL4089662,local,2,Cc1cn2cc(NC(=O)c3ccc(N4CCNCC4)cc3)nc2c(C)n1
105874,CHEMBL4049449,2229725,CHEMBL4089814,local,2,Cc1cn2cc(NC(=O)c3ccc(N4CCNCC4)cc3)ncc2n1
105874,CHEMBL4049449,2232269,CHEMBL4092358,local,2,COc1cc(N2CCNC(C)C2)ccc1C(=O)Nc1cn2cc(C)nc2cn1
105874,CHEMBL4049449,2233101,CHEMBL4093190,local,2,Cc1cn2cc(NC(=O)c3ccc(N4CCC(N5CCCC5)C4)cc3F)nc2c(C)n1
105874,CHEMBL4049449,2234688,CHEMBL4094777,local,2,Cc1cn2cc(-c3ccc4c(c3)OC(=O)N(C3CCNCC3)C4)nc2c(C)n1
105874,CHEMBL4049449,2237141,CHEMBL4097230,local,2,Cc1cn2cc(-c3ccc(C(=O)NC4CCN(C)CC4)cc3)nc2c(C)n1
105874,CHEMBL4049449,2237293,CHEMBL4097382,local,2,Cc1cn2cc(/C=C/c3ccc(N4CCNCC4)cc3)nc2c(C)n1
105874,CHEMBL4049449,2237873,CHEMBL4097962,local,2,Cc1cn2cc(NC(=O)c3ccc(N4CCNC(C(C)C)C4)cc3F)ncc2n1
105874,CHEMBL4049449,2240522,CHEMBL4100611,local,2,Cc1cn2cc(CCc3ccc(N4CCNCC4)cc3)nc2c(C)n1
105874,CHEMBL4049449,2240820,CHEMBL4100909,local,2,Cc1cn2cc(NC(=O)c3ccc(N4CCN(N5CCCC5)CC4)cc3F)nc2c(C)n1
105874,CHEMBL4049449,2244847,CHEMBL4104936,local,2,Cc1cn2cc(-c3ccc(NC(=O)N4CCN(C)CC4)cc3)nc2c(C)n1
105874,CHEMBL4049449,2245003,CHEMBL4105092,local,2,Cc1cn2cc(C(=O)Nc3ccc(N4CCN(C)CC4)cc3)nc2c(C)n1
105874,CHEMBL4049449,2211879,CHEMBL4071968,local,1,Cc1cn2cc(NC(=O)c3ccc(N4CCN(C)CC4)cn3)nc2c(C)n1
105883,CHEMBL4049458,2234074,CHEMBL4094163,local,56,Cc1cc(/C=C/C#N)cc(C)c1Oc1nc(NC2CCN(Cc3ccc(S(N)(=O)=O)cc3)CC2)nc2ccsc12
105883,CHEMBL4049458,113138,CHEMBL308954,reference,25,Cc1cc(C#N)cc(C)c1Oc1nc(Nc2ccc(C#N)cc2)nc(N)c1Br
105883,CHEMBL4049458,2224268,CHEMBL4084357,local,25,Cc1cc(C#N)cc(C)c1Oc1nc(NC2CCN(Cc3ccc(S(N)(=O)=O)cc3)CC2F)nc2ccsc12
105883,CHEMBL4049458,2206532,CHEMBL4066621,local,24,Cc1cc(/C=C/C#N)cc(C)c1Oc1nc(NC2CCN(Cc3ccc(S(C)(=O)=O)cc3)CC2)nc2ccsc12
105883,CHEMBL4049458,2199624,CHEMBL4059713,local,22,Cc1cc(/C=C/C#N)cc(C)c1Oc1nc(NC2CCN(Cc3cccnc3)CC2)nc2ccsc12
105883,CHEMBL4049458,2241806,CHEMBL4101895,local,22,Cc1cc(/C=C/C#N)cc(C)c1Oc1nc(NC2CCN(Cc3ccc(C(N)=O)cc3)CC2)nc2ccsc12
105883,CHEMBL4049458,2139298,CHEMBL3929927,local,21,Cc1cc(C#N)cc(C)c1Oc1nc(NC2CCN(Cc3ccc(S(N)(=O)=O)cc3)CC2)nc2ccsc12
105883,CHEMBL4049458,2213960,CHEMBL4074049,local,21,Cc1cc(C#N)cc(C)c1Oc1nc(NC2CCC(NCc3ccc(S(N)(=O)=O)cc3)CC2)nc2ccsc12
105883,CHEMBL4049458,2230403,CHEMBL4090492,local,21,Cc1cc(C#N)cc(C)c1Oc1nc(NC2CCN(Cc3ccc(S(C)(=O)=O)cc3)CC2)nc2sccc12
105883,CHEMBL4049458,2202418,CHEMBL4062507,local,19,Cc1cc(C#N)cc(C)c1Oc1nc(NC2CCN(Cc3ccc(S(N)(=O)=O)cc3)CC2)nc2sccc12
105883,CHEMBL4049458,2225256,CHEMBL4085345,local,19,Cc1cc(C#N)cc(C)c1Oc1nc(NC2CCC(NCc3ccc([N+](=O)[O-])cc3)CC2)nc2ccsc12
